name,shelter_type,area_m2,estimated_capacity,lat,lon,centroid,nearby_population_density,nearby_population_estimate,estimated_coverage_ratio,Distance_to_Roads,Distance_to_Faults,Population_Density,LandUse_Score,Distance_to_Roads_norm,Distance_to_Faults_norm,Population_Density_norm,LandUse_Score_norm,Distance_to_Roads_w,Distance_to_Faults_w,Population_Density_w,LandUse_Score_w,score,rank
Park_073,public_park,2305.076451344013,658,38.69081255282588,39.231732536500296,POINT (39.231732536500296 38.69081255282588),0.0,0.0,<NA>,2.816922590058976,25556.76722549095,9500,0.2,0.01728020742729353,0.4148929283964129,0.9999999999998794,0.9999999900000001,0.009640627723687059,0.10924130804677551,0.1218999999999853,0.056899999431,0.29768193520144787,51
Park_074,public_park,1072.6341605711473,306,38.690144526953915,39.2186841571422,POINT (39.2186841571422 38.690144526953915),0.0,0.0,<NA>,5.5890372165548925,25933.72439487543,9500,0.2,0.034285543650281775,0.422772200316832,0.9999999999998794,0.9999999900000001,0.0191279048024922,0.11131592034342186,0.1218999999999853,0.056899999431,0.30924382457689936,14
Park_075,public_park,3351.034452254293,957,38.690868078888776,39.21527580038191,POINT (39.21527580038191 38.690868078888776),0.0,0.0,<NA>,6.2957193181285085,26103.204794697587,9500,0.2,0.038620633774321046,0.42631473051346047,0.9999999999998794,0.9999999900000001,0.02154645158269371,0.11224866854419413,0.1218999999999853,0.056899999431,0.3125951195578731,12
Park_076,public_park,2774.2418223202853,792,38.67489556729535,39.240064980054804,POINT (39.240064980054804 38.67489556729535),0.0,0.0,<NA>,6.622053581908238,23625.29674041301,9500,0.2,0.04062250765919369,0.37452075247244065,0.9999999999998794,0.9999999900000001,0.022663297023064157,0.09861131412599361,0.1218999999999853,0.056899999431,0.3000746105800431,39
Park_077,public_park,2418.953514249419,691,38.68000116945135,39.21772734218037,POINT (39.21772734218037 38.68000116945135),0.0,0.0,<NA>,2.4157957419232954,24911.276301446014,9500,0.2,0.014819523855475566,0.40140068331982404,0.9999999999998794,0.9999999900000001,0.008267812358969819,0.10568879991810966,0.1218999999999853,0.056899999431,0.2927566117080648,85
Park_078,public_park,1676.0177159277025,478,38.68161228989481,39.213254665617704,POINT (39.213254665617704 38.68161228989481),0.0,0.0,<NA>,4.740676330501261,25254.765868996878,9500,0.2,0.029081335293280965,0.40858040537944074,0.9999999999998794,0.9999999900000001,0.01622447696012145,0.10757922073640673,0.1218999999999853,0.056899999431,0.3026036971275135,26
Park_079,public_park,13683.83512896609,3909,38.67079595978647,39.24962370616044,POINT (39.24962370616044 38.67079595978647),0.0,0.0,<NA>,3.3928623800687747,22677.02579626682,9500,0.2,0.020813268318680266,0.35469970851840044,0.9999999999998794,0.9999999900000001,0.01161172239499172,0.09339243325289483,0.1218999999999853,0.056899999431,0.28380415507887186,116
Park_080,public_park,2248.1340341567384,642,38.67429113576062,39.24697432875507,POINT (39.24697432875507 38.67429113576062),0.0,0.0,<NA>,6.1307241375103665,23343.56124522767,9500,0.2,0.03760848279947812,0.36863183257253807,0.9999999999998794,0.9999999900000001,0.020981772553828843,0.09706076151634926,0.1218999999999853,0.056899999431,0.2968425335011634,54
Park_081,public_park,1885.2937149015938,538,38.67493547525611,39.24649722457454,POINT (39.24649722457454 38.67493547525611),0.0,0.0,<NA>,4.306831159420383,23411.36048586204,1200,0.2,0.026419943541138337,0.37004899265422164,0.0,0.9999999900000001,0.014739686501601077,0.09743389976585655,0.0,0.056899999431,0.16907358569845762,148
Park_082,public_park,3080.988460308855,880,38.67549724722435,39.24634716780005,POINT (39.24634716780005 38.67549724722435),0.0,0.0,<NA>,3.787915435392653,23497.963962956324,1200,0.2,0.023236692648789303,0.37185920453159194,0.0,0.9999999900000001,0.012963750828759552,0.09791052855316815,0.0,0.056899999431,0.1677742788129277,149
Park_083,public_park,3416.3909773458045,976,38.67933331579089,39.25156234960033,POINT (39.25156234960033 38.67933331579089),0.0,0.0,<NA>,4.280437630948653,23689.95640696258,1200,0.2,0.02625803435402073,0.3758722882340753,0.0,0.9999999900000001,0.014649357366108163,0.09896717349203202,0.0,0.056899999431,0.17051653028914018,145
Park_084,public_park,6228.396551768955,1779,38.68235071406581,39.24486328623556,POINT (39.24486328623556 38.68235071406581),0.0,0.0,<NA>,3.1537869360704365,24200.764025353288,1200,0.2,0.019346677338280948,0.3865493424227355,0.0,0.9999999900000001,0.010793511287026939,0.10177844185990624,0.0,0.056899999431,0.16947195257793318,147
Park_085,public_park,4264.498640380906,1218,38.68358108136679,39.23191767813504,POINT (39.23191767813504 38.68358108136679),0.0,0.0,<NA>,2.7209376229538837,24758.36692965823,1200,0.2,0.016691394604629768,0.3982045257259422,0.0,0.9999999900000001,0.009312129049922947,0.10484725162364059,0.0,0.056899999431,0.17105938010456354,144
Park_086,public_park,8416.914865407252,2404,38.68773184032295,39.21504326551502,POINT (39.21504326551502 38.68773184032295),0.0,0.0,<NA>,2.1566120436873994,25775.98226856686,1200,0.2,0.013229580247122607,0.41947502703712014,0.0,0.9999999900000001,0.0073807828198697014,0.11044777461887373,0.0,0.056899999431,0.17472855686974342,140
Park_087,public_park,3193.5613504176317,912,38.68080611511135,39.17580856972894,POINT (39.17580856972894 38.68080611511135),0.0,0.0,<NA>,3.921105237620599,26424.514409922045,9500,0.1,0.024053735835499992,0.4330308405509287,0.9999999999998794,0.0,0.013419579222625445,0.11401702031705953,0.1218999999999853,0.0,0.24933659953967027,122
Park_088,public_park,8379.708687475806,2394,38.66640667097629,39.156104024159795,POINT (39.156104024159795 38.66640667097629),0.0,0.0,<NA>,8.416663178624683,25615.30635251678,9500,0.2,0.05163141013727793,0.41611653080348115,0.9999999999998794,0.9999999900000001,0.028805163715587355,0.10956348256055658,0.1218999999999853,0.056899999431,0.3171686457071292,8
Park_089,public_park,3928.4620285066294,1122,38.65320489964352,39.13932488881469,POINT (39.13932488881469 38.65320489964352),0.0,0.0,<NA>,3.7085587992418634,24865.902523770168,9500,0.2,0.022749885116961032,0.4004522669972259,0.9999999999998794,0.9999999900000001,0.01269216090675256,0.10543908190036957,0.1218999999999853,0.056899999431,0.2969312422381074,53
Park_090,public_park,3927.597531969225,1122,38.652504172383914,39.13806886687936,POINT (39.13806886687936 38.652504172383914),0.0,0.0,<NA>,3.528860162377579,24811.61075856012,9500,0.2,0.021647536855643808,0.39931744422192755,0.9999999999998794,0.9999999900000001,0.012077160811763679,0.10514028306363352,0.1218999999999853,0.056899999431,0.29601744330638247,57
Park_091,public_park,5640.16354476716,1611,38.65652229562739,39.14022910245425,POINT (39.14022910245425 38.65652229562739),0.0,0.0,<NA>,4.220651764740465,25138.02221065935,9500,0.2,0.025891282291701442,0.40614019438536975,0.9999999999998794,0.9999999900000001,0.014444746390540233,0.10693671318166785,0.1218999999999853,0.056899999431,0.3001814590031934,37
Park_092,public_park,3954.588613668908,1129,38.656227083289025,39.137643824840296,POINT (39.137643824840296 38.656227083289025),0.0,0.0,<NA>,6.228338730914757,25229.346526802605,9500,0.2,0.03820729244654175,0.40804908265778006,0.9999999999998794,0.9999999900000001,0.021315848455925643,0.10743932346379348,0.1218999999999853,0.056899999431,0.3075551713507044,17
Park_093,public_park,3615.8887321501074,1033,38.66377560126612,39.177300160176635,POINT (39.177300160176635 38.66377560126612),0.0,0.0,<NA>,3.4357653707235603,24613.98201975238,9500,0.2,0.021076453604773063,0.39518654899343697,0.9999999999998794,0.9999999900000001,0.01175855346610289,0.10405261834997194,0.1218999999999853,0.056899999431,0.29461117124706016,69
Park_094,public_park,3483.9163118898214,995,38.66014352919898,39.179812172990474,POINT (39.179812172990474 38.66014352919898),0.0,0.0,<NA>,4.325246126775515,24194.239609552988,9500,0.2,0.02653290882345973,0.38641296712498907,0.9999999999998794,0.9999999900000001,0.014802709832608181,0.10174253424400961,0.1218999999999853,0.056899999431,0.2953452435076031,64
Park_095,public_park,2366.4212611896496,676,38.6599193801298,39.178472315310344,POINT (39.178472315310344 38.6599193801298),0.0,0.0,<NA>,4.387715879683516,24221.049723533386,9500,0.2,0.02691612499418149,0.3869733601760456,0.9999999999998794,0.9999999900000001,0.015016506134253852,0.1018900857343528,0.1218999999999853,0.056899999431,0.295706591299592,60
Park_096,public_park,29668.319064459753,8476,38.69169033454828,39.26282602240562,POINT (39.26282602240562 38.69169033454828),0.0,0.0,<NA>,5.9597166168497235,24492.772853072565,9500,0.1,0.03655944956048478,0.3926529986034096,0.9999999999998794,0.0,0.020396516909794455,0.10338553453227774,0.1218999999999853,0.0,0.2456820514420575,126
Park_097,public_park,9661.13208357051,2760,38.67611963239212,39.25215175620494,POINT (39.25215175620494 38.67611963239212),0.0,0.0,<NA>,4.348301461030069,23327.2061869777,9500,0.2,0.026674340100140973,0.3682899742350611,0.9999999999998794,0.9999999900000001,0.014881614341868648,0.09697075021609158,0.1218999999999853,0.056899999431,0.2906523639889455,97
Park_098,public_park,2661.262810711215,760,38.68570703386804,39.24718733883174,POINT (39.24718733883174 38.68570703386804),0.0,0.0,<NA>,2.261046796495476,24513.857706902323,9500,0.2,0.013870227667648248,0.3930937205480226,0.9999999999998794,0.9999999900000001,0.007738200015780957,0.10350157662029434,0.1218999999999853,0.056899999431,0.2900397760670606,103
Park_099,public_park,7644.398182738535,2184,38.67808060082088,39.259089089490494,POINT (39.259089089490494 38.67808060082088),0.0,0.0,<NA>,2.900570388917222,23274.602450499373,1200,0.2,0.017793338785680186,0.36719043514307464,0.0,0.9999999900000001,0.009926903708530974,0.09668124157317155,0.0,0.056899999431,0.16350814471270253,153
Park_100,public_park,2017.9531916606684,576,38.68010103328613,39.251211103142296,POINT (39.251211103142296 38.68010103328613),0.0,0.0,<NA>,3.1251649774345713,23784.226659247095,1200,0.2,0.019171098007862496,0.37784275334810685,0.0,0.9999999900000001,0.010695555578586485,0.09948599695655652,0.0,0.056899999431,0.167081551966143,150
Park_101,public_park,3948.9180965443084,1128,38.661521905184955,39.152392712790004,POINT (39.152392712790004 38.661521905184955),0.0,0.0,<NA>,4.102653750808038,25251.78150236646,1200,0.2,0.0251674320290223,0.4085180252521979,0.0,0.9999999900000001,0.014040910328991539,0.10756279604890369,0.0,0.056899999431,0.1785037058088952,137
Park_102,public_park,2328.937273623499,665,38.65453919896412,39.167293583549835,POINT (39.167293583549835 38.65453919896412),0.0,0.0,<NA>,4.0299171870212085,24044.27238688894,1200,0.2,0.02472123485121534,0.38327830721535133,0.0,0.9999999900000001,0.013791976923493036,0.100917178289802,0.0,0.056899999431,0.17160915464429502,143
Park_103,public_park,39067.02355620713,11162,38.64701010131209,39.12908719882413,POINT (39.12908719882413 38.64701010131209),0.0,0.0,<NA>,1.136205275283995,24508.411844848677,9500,0.1,0.00696996889661832,0.3929798895044804,0.9999999999998794,0.0,0.0038885456474233608,0.10347160490652968,0.1218999999999853,0.0,0.22926015055393834,129
Park_104,public_park,3129.211644568654,894,38.66462993125777,39.25573372243936,POINT (39.25573372243936 38.66462993125777),0.0,0.0,<NA>,7.193215840590072,22055.179911092604,9500,0.2,0.044126261130976854,0.34170169914274146,0.9999999999998794,0.9999999900000001,0.024618041084971985,0.08997005738428382,0.1218999999999853,0.056899999431,0.2933880979002411,81
Park_105,public_park,2630.276489558503,751,38.667835803097795,39.26601607244394,POINT (39.26601607244394 38.667835803097795),0.0,0.0,<NA>,4.682085527404903,22040.040139279747,9500,0.1,0.028721914258989928,0.34138524308721296,0.9999999999998794,0.0,0.01602395596509048,0.08988673450486316,0.1218999999999853,0.0,0.22781069046993893,130
Park_106,public_park,3386.788934877503,967,38.658476242785866,39.14089328727809,POINT (39.14089328727809 38.658476242785866),0.0,0.0,<NA>,2.251646716623514,25348.415666530836,3000,0.2,0.01381256355909451,0.41053790156201003,0.21686746987949193,0.9999999900000001,0.007706029209618826,0.10809462948127724,0.026436144578310065,0.056899999431,0.19913680270020612,133
Park_107,public_park,3483.3159006322235,995,38.66129231361063,39.15012027584564,POINT (39.15012027584564 38.66129231361063),0.0,0.0,<NA>,2.864682624401301,25313.84494311444,3000,0.2,0.01757318789579578,0.4098152939227173,0.21686746987949193,0.9999999900000001,0.009804081527064464,0.10790436688985146,0.026436144578310065,0.056899999431,0.201044592426226,131
Park_108,public_park,1696.605441611568,484,38.65557790355014,39.166806312931996,POINT (39.166806312931996 38.65557790355014),0.0,0.0,<NA>,3.9127800684037517,24176.51584230674,9500,0.2,0.02400266568843875,0.38604249962117315,0.9999999999998794,0.9999999900000001,0.013391087187579977,0.10164499015025488,0.1218999999999853,0.056899999431,0.2938360767688202,76
Park_109,public_park,3743.381226016573,1069,38.658889458824206,39.17342885099648,POINT (39.17342885099648 38.658889458824206),0.0,0.0,<NA>,3.995692331690177,24255.306382232542,9500,0.2,0.024511284957179753,0.3876894031403335,0.9999999999998794,0.9999999900000001,0.013674845877610583,0.10207861984684981,0.1218999999999853,0.056899999431,0.29455346515544567,70
Park_110,public_park,2715.9109183037417,775,38.66063518535767,39.18186609666812,POINT (39.18186609666812 38.66063518535767),0.0,0.0,<NA>,4.437151951270277,24175.460938671873,9500,0.2,0.027219386991662178,0.3860204497087055,0.9999999999998794,0.9999999900000001,0.015185696002648328,0.10163918440830216,0.1218999999999853,0.056899999431,0.2956248798419358,61
Park_111,public_park,4835.111089020742,1381,38.66458102624884,39.19103002651446,POINT (39.19103002651446 38.66458102624884),0.0,0.0,<NA>,3.3931375550774203,24229.972296254415,9500,0.2,0.020814956359823104,0.3871598624696974,0.9999999999998794,0.9999999900000001,0.011612664153145309,0.10193919178827132,0.1218999999999853,0.056899999431,0.29235185537240194,89
Park_112,public_park,3508.410101061025,1002,38.66350336343699,39.19669119587742,POINT (39.19669119587742 38.66350336343699),0.0,0.0,<NA>,4.031636067553507,23964.51437305969,9500,0.2,0.02473177919923742,0.3816111812662167,0.9999999999998794,0.9999999900000001,0.013797859615254556,0.10047822402739484,0.1218999999999853,0.056899999431,0.2930760830736347,82
Park_113,public_park,2202.3418842387837,629,38.661861905914655,39.226186885146404,POINT (39.226186885146404 38.661861905914655),0.0,0.0,<NA>,3.956181119464803,22787.613855940323,9500,0.2,0.024268906289988904,0.3570112533412297,0.9999999999998794,0.9999999900000001,0.013539622819184808,0.09400106300474577,0.1218999999999853,0.056899999431,0.28634068525491585,113
Park_114,public_park,15097.941572297368,4313,38.67725619721643,39.25478744920327,POINT (39.25478744920327 38.67725619721643),0.0,0.0,<NA>,4.995564840003459,23322.376192643893,9500,0.2,0.03064493037770941,0.368189016243488,0.9999999999998794,0.9999999900000001,0.01709680665772408,0.09694416797691038,0.1218999999999853,0.056899999431,0.29284097406561976,84
Park_115,public_park,6194.380575133588,1769,38.67592881559463,39.25438241588349,POINT (39.25438241588349 38.67592881559463),0.0,0.0,<NA>,6.0372517316147984,23235.338175047702,1200,0.2,0.03703508310141621,0.3663697214700939,0.0,0.9999999900000001,0.020661872862280103,0.0964651476630757,0.0,0.056899999431,0.1740270199563558,141
Park_116,public_park,4317.348866847881,1233,38.67877899296636,39.25455996351083,POINT (39.25455996351083 38.67877899296636),0.0,0.0,<NA>,5.131442634680309,23504.427691703793,1200,0.2,0.031478462859242745,0.3719943113303412,0.0,0.9999999900000001,0.017561834429171527,0.09794610217327883,0.0,0.056899999431,0.17240793603345037,142
Park_117,public_park,6235.164705218063,1781,38.68064328357333,39.258805212554066,POINT (39.258805212554066 38.68064328357333),0.0,0.0,<NA>,2.5413036718357573,23553.077685092503,1200,0.2,0.015589443153333217,0.3730112080973192,0.0,0.9999999900000001,0.0086973503352446,0.09821385109202413,0.0,0.056899999431,0.16381120085826872,152
Park_118,public_park,3403.0521061552477,972,38.6805079615717,39.262174816069766,POINT (39.262174816069766 38.6805079615717),0.0,0.0,<NA>,2.120406128548766,23455.275259801423,1200,0.1,0.013007477685306211,0.3709669124427142,0.0,0.0,0.0072568718006323345,0.09767558804616663,0.0,0.0,0.10493245984679897,156
Park_119,public_park,3130.1667321773966,894,38.64607070047583,39.124843852288514,POINT (39.124843852288514 38.64607070047583),0.0,0.0,<NA>,2.613314854820346,24628.295098626517,1200,0.1,0.016031190535192377,0.3954857252649796,0.0,0.0,0.008943801199583826,0.10413139146226912,0.0,0.0,0.11307519266185294,155
Park_120,public_park,1994.151910115142,569,38.66231832107644,39.223613018093964,POINT (39.223613018093964 38.66231832107644),0.0,0.0,<NA>,2.4112574019168793,22924.11908315419,9500,0.2,0.014791683737694832,0.35986452658055523,0.9999999999998794,0.9999999900000001,0.008252280357259946,0.09475232984866018,0.1218999999999853,0.056899999431,0.2818046096369054,119
Park_121,public_park,2007.0972820455977,573,38.64789038329305,39.23348851850296,POINT (39.23348851850296 38.64789038329305),0.0,0.0,<NA>,163.01439678278732,21115.738766536062,9500,0.1,0.9999999999938657,0.3220652183105096,0.9999999999998794,0.0,0.5578999999965776,0.08479977198115717,0.1218999999999853,0.0,0.76459977197772,1
Park_122,public_park,3287.59600038878,939,38.67195340285391,39.1581834128446,POINT (39.1581834128446 38.67195340285391),0.0,0.0,<NA>,2.2739779904077753,26128.90437934975,1200,0.2,0.013949553139308584,0.4268519109471073,0.0,0.9999999900000001,0.007782455696420258,0.11239010815237334,0.0,0.056899999431,0.1770725632797936,138
Park_123,public_park,2961.5906415702702,846,38.67964394408823,39.17001611622321,POINT (39.17001611622321 38.67964394408823),0.0,0.0,<NA>,4.044423302734607,26516.05467764546,9500,0.2,0.02481022156649693,0.4349442427080982,0.9999999999998794,0.9999999900000001,0.013841622611948635,0.11452081910504225,0.1218999999999853,0.056899999431,0.3071624411479762,18
Park_124,public_park,4443.202396497821,1269,38.680455682131104,39.17387791168803,POINT (39.17387791168803 38.680455682131104),0.0,0.0,<NA>,3.2332465462423254,26461.536836818992,9500,0.2,0.019834116556776964,0.43380469443239544,0.9999999999998794,0.9999999900000001,0.011065453627025866,0.1142207760440497,0.1218999999999853,0.056899999431,0.3040862291020609,22
Park_125,public_park,7519.570020130551,2148,38.72110849623228,39.854395412981766,POINT (39.854395412981766 38.72110849623228),0.0,0.0,<NA>,2.7114049997570366,6212.578590078641,9500,0.2,0.01663291741865772,0.010554890238995217,0.9999999999998794,0.9999999900000001,0.009279504627869141,0.0027791025999274405,0.1218999999999853,0.056899999431,0.19085860665878188,135
Park_126,public_park,20457.74828206263,5845,38.6791184006348,39.168458606074275,POINT (39.168458606074275 38.6791184006348),0.0,0.0,<NA>,2.048405723912501,26431.556338589908,9500,0.2,0.012565796422443508,0.43317803305799496,0.9999999999998794,0.9999999900000001,0.007010457824081232,0.11405577610417006,0.1218999999999853,0.056899999431,0.29986623335923657,41
Park_127,public_park,2657.3671032213956,759,38.6745689047811,39.15974977313904,POINT (39.15974977313904 38.6745689047811),0.0,0.0,<NA>,2.7160907142519504,26343.402068703967,9500,0.2,0.016661661594554823,0.4313354060441315,0.9999999999998794,0.9999999900000001,0.009295541003602135,0.11357061241141982,0.1218999999999853,0.056899999431,0.30166615284600723,30
Park_128,public_park,6765.614101011532,1933,38.658618280979155,39.183373942774054,POINT (39.183373942774054 38.658618280979155),0.0,0.0,<NA>,3.591944300783006,23896.172242062854,9500,0.2,0.022034521929662133,0.38018267352719626,0.9999999999998794,0.9999999900000001,0.012293059784558504,0.10010209793971077,0.1218999999999853,0.056899999431,0.29119515715525457,93
Park_129,public_park,2466.8489733526926,704,38.659045003857365,39.186415726420755,POINT (39.186415726420755 38.659045003857365),0.0,0.0,<NA>,2.8998190162170845,23855.181115238225,9500,0.2,0.01778872954431892,0.37932586468840157,0.9999999999998794,0.9999999900000001,0.009924332212775524,0.09987650017245613,0.1218999999999853,0.056899999431,0.28860083181621693,107
Park_130,public_park,2501.0713892271215,714,38.65773614001591,39.177892526007525,POINT (39.177892526007525 38.65773614001591),0.0,0.0,<NA>,4.3155938330958605,24016.54180419852,9500,0.2,0.026473697527585924,0.38269867425098497,0.9999999999998794,0.9999999900000001,0.014769675850640186,0.10076456093028434,0.1218999999999853,0.056899999431,0.29433423621190985,72
Park_131,public_park,1887.9972334039217,539,38.657161327759695,39.17657485736739,POINT (39.17657485736739 38.657161327759695),0.0,0.0,<NA>,6.793775779235762,24000.54581279886,9500,0.2,0.04167592503039241,0.38236432123660824,0.9999999999998794,0.9999999900000001,0.023250998574455926,0.10067652578159894,0.1218999999999853,0.056899999431,0.30272752378704015,25
Park_132,public_park,1816.560644937314,519,38.66279201531794,39.179557298932856,POINT (39.179557298932856 38.66279201531794),0.0,0.0,<NA>,3.163896969145523,24467.19420366928,9500,0.2,0.019408696603294064,0.39211834599464074,0.9999999999998794,0.9999999900000001,0.010828111834977757,0.1032447605003889,0.1218999999999853,0.056899999431,0.29287287176635196,83
Park_133,public_park,2286.0591931238923,653,38.66214149717126,39.179476495407826,POINT (39.179476495407826 38.66214149717126),0.0,0.0,<NA>,3.206352593960609,24396.167133272746,9500,0.2,0.019669137556073198,0.3906337168462447,0.9999999999998794,0.9999999900000001,0.010973411842533237,0.10285385764561622,0.1218999999999853,0.056899999431,0.29262726891913476,86
Park_134,public_park,3613.0143264984094,1032,38.66072599901564,39.18827050356982,POINT (39.18827050356982 38.66072599901564),0.0,0.0,<NA>,6.349533986172305,23935.03426261958,9500,0.2,0.03895075595435876,0.3809949791476023,0.9999999999998794,0.9999999900000001,0.02173062674693675,0.10031597800956367,0.1218999999999853,0.056899999431,0.3008466041874857,32
Park_135,public_park,3116.3298575860913,890,38.66416962247028,39.188877098095425,POINT (39.188877098095425 38.66416962247028),0.0,0.0,<NA>,4.186340902954833,24287.244721769697,9500,0.2,0.0256808047973048,0.3883569879015169,0.9999999999998794,0.9999999900000001,0.014327320996416346,0.10225439491446939,0.1218999999999853,0.056899999431,0.295381715341871,62
Park_136,public_park,43279.11639069362,12365,38.670413752600275,39.190646193623586,POINT (39.190646193623586 38.670413752600275),9500.0,93.6958451817441,131.96956573704318,3.5425550008090516,24786.061251103944,9500,0.2,0.02173154684924969,0.3987834007468858,0.9999999999998794,0.9999999900000001,0.0121240299871964,0.10499966941665502,0.1218999999999853,0.056899999431,0.2959236988348367,59
Park_137,public_park,4586.866650710358,1310,38.65610418278559,39.20713535263113,POINT (39.20713535263113 38.65610418278559),0.0,0.0,<NA>,8.352544438754455,22820.540378766378,9500,0.1,0.05123807837557304,0.35769949340617924,0.9999999999998794,0.0,0.028585723925732196,0.09418227661384698,0.1218999999999853,0.0,0.24466800053956447,127
Park_138,public_park,2546.6797668379295,727,38.67798185045574,39.17117331594348,POINT (39.17117331594348 38.67798185045574),0.0,0.0,<NA>,3.3594020782252376,26298.703413804717,9500,0.2,0.020608008522590496,0.43040110134048776,0.9999999999998794,0.9999999900000001,0.011497207954753237,0.11332460998295042,0.1218999999999853,0.056899999431,0.303621817368689,23
Park_139,public_park,4209.634858083696,1202,38.68157838110295,39.172647800857106,POINT (39.172647800857106 38.68157838110295),0.0,0.0,<NA>,4.336110698977869,26608.409940386577,9500,0.2,0.026599556754051797,0.4368746801357965,0.9999999999998794,0.9999999900000001,0.014839892713085496,0.11502910327975521,0.1218999999999853,0.056899999431,0.308668995423826,15
Park_140,public_park,3740.8322562364556,1068,38.66648793645498,39.16343620714751,POINT (39.16343620714751 38.66648793645498),0.0,0.0,<NA>,1.9888926442372463,25398.916437842498,9500,0.2,0.012200717749335946,0.41159348384475375,0.9999999999998794,0.9999999900000001,0.006806780432354524,0.10837256429632365,0.1218999999999853,0.056899999431,0.2939793441596635,74
Park_141,public_park,4729.986375192744,1351,38.658156186742545,39.1802152990228,POINT (39.1802152990228 38.658156186742545),0.0,0.0,<NA>,3.201473420103987,23935.168302729377,9500,0.2,0.01963920661774575,0.38099778089421726,0.9999999999998794,0.9999999900000001,0.010956713372040353,0.10031671570944739,0.1218999999999853,0.056899999431,0.29007342851247303,101
Park_142,public_park,2215.279250466866,632,38.65897131309721,39.17982038765018,POINT (39.17982038765018 38.65897131309721),0.0,0.0,<NA>,4.320438118134265,24079.384672503984,9500,0.2,0.026503414442987143,0.38401223475030205,0.9999999999998794,0.9999999900000001,0.014786254917742526,0.10111042140975453,0.1218999999999853,0.056899999431,0.29469667575848235,68
Park_143,public_park,2318.324202058235,662,38.66740981116912,39.176882561841964,POINT (39.176882561841964 38.66740981116912),0.0,0.0,<NA>,1.9250303434259364,25007.986975064927,9500,0.2,0.011808959094448469,0.4034221588532237,0.9999999999998794,0.9999999900000001,0.0065882182787928,0.10622105442605378,0.1218999999999853,0.056899999431,0.2916092721358319,90
Park_144,public_park,18143.59345430138,5183,38.68558954219695,39.2479294763325,POINT (39.2479294763325 38.68558954219695),0.0,0.0,<NA>,2.7636214654207243,24267.776297402346,9500,0.2,0.016953235542049878,0.38795005305079383,0.9999999999998794,0.9999999900000001,0.009458210108909626,0.10214724896827401,0.1218999999999853,0.056899999431,0.29040545850816896,100
Park_145,public_park,6855.2323412235355,1958,38.67409261230542,39.25187406473614,POINT (39.25187406473614 38.67409261230542),0.0,0.0,<NA>,5.664239962125691,23143.683829017264,9500,0.2,0.034746869441466606,0.3644539348139037,0.9999999999998794,0.9999999900000001,0.019385278461394217,0.09596072103650084,0.1218999999999853,0.056899999431,0.2941459989288804,73
Park_146,public_park,6678.389637883185,1908,38.6749603413551,39.25421606962019,POINT (39.25421606962019 38.6749603413551),0.0,0.0,<NA>,2.6822897170216002,23140.03888942605,1200,0.2,0.016454311827311986,0.3643777471923244,0.0,0.9999999900000001,0.009179860568457356,0.095940660835739,0.0,0.056899999431,0.16202052083519636,154
Park_147,public_park,853.7647195845711,243,38.63965987039494,39.15623717421223,POINT (39.15623717421223 38.63965987039494),0.0,0.0,<NA>,93.77541989514035,22909.668448301036,1200,0.2,0.5752585154765105,0.3595624750726436,0.0,0.9999999900000001,0.3209367257843452,0.09467279968662705,0.0,0.056899999431,0.47250952490197223,4
Park_148,public_park,820.6514787613966,234,38.639374924639036,39.15343855244497,POINT (39.15343855244497 38.639374924639036),0.0,0.0,<NA>,83.96873995237443,22967.99899281814,1200,0.2,0.5151001482632581,0.36078171762549605,0.0,0.9999999900000001,0.2873743727160717,0.0949938262507931,0.0,0.056899999431,0.4392681983978648,6
Park_149,public_park,1994.4997948774267,569,38.637679828715875,39.160346776841195,POINT (39.160346776841195 38.637679828715875),0.0,0.0,<NA>,58.32075076509601,22571.411786072946,9500,0.2,0.35776441784126106,0.35249213277104896,0.9999999999998794,0.9999999900000001,0.19959676871363952,0.09281117855861719,0.1218999999999853,0.056899999431,0.471207946703242,5
Park_150,public_park,566.8094146568371,161,38.63325794895553,39.15204742102906,POINT (39.15204742102906 38.63325794895553),0.0,0.0,<NA>,112.4901448511942,22404.54949424182,9500,0.2,0.6900626390710417,0.34900432705362866,0.9999999999998794,0.9999999900000001,0.38498594633773414,0.09189283931322041,0.1218999999999853,0.056899999431,0.6556787850819399,2
Park_151,public_park,16401.692161305535,4686,38.70514932593861,39.254758474142655,POINT (39.254758474142655 38.70514932593861),0.0,0.0,<NA>,4.347529826483576,26221.377056741036,9500,0.1,0.02666960656395204,0.4287848026110723,0.9999999999998794,0.0,0.014878973502028842,0.11289903852749533,0.1218999999999853,0.0,0.24967801202950948,121
Park_152,public_park,13963.12957845797,3989,38.67927841417643,39.26224597888558,POINT (39.26224597888558 38.67927841417643),0.0,0.0,<NA>,4.546524541703608,23285.106094094866,9500,0.1,0.02789032521915135,0.36740998545479625,0.9999999999998794,0.0,0.015560012439764537,0.09673904917024785,0.1218999999999853,0.0,0.2341990616099977,128
Park_153,public_park,11892.106863480894,3397,38.68105713677173,39.26754128107692,POINT (39.26754128107692 38.68105713677173),0.0,0.0,<NA>,8.348896408662302,23309.046627797128,9500,0.1,0.05121569979942193,0.36791039767740524,0.9999999999998794,0.0,0.02857323891809749,0.0968708077084608,0.1218999999999853,0.0,0.24734404662654358,124
