landuse_type,area_m2,lat,lon,hazard_score,shelter_candidate
landuse:orchard,1848.5865232597746,38.95563616844805,40.05101249895423,3,True
landuse:orchard,861.9322997094773,38.956904195683485,40.05118800558146,3,False
landuse:orchard,3252.2159055422894,38.95653403028502,40.04834750532001,3,True
landuse:farmland,77301.95612772017,38.94763126018522,40.05218337445427,3,True
landuse:meadow,105374.81769870874,38.94690802091217,40.05247491711384,3,True
amenity:hospital,8362.635711923374,38.94687705856665,40.049341790629356,3,True
landuse:orchard,16990.63919820926,38.94722540525402,40.0499681786511,3,True
landuse:forest,4328.3718830028165,38.946381510994165,40.049809982793576,3,True
landuse:residential,2562.746271854071,38.94316051058852,40.04920424780738,2,True
landuse:residential,882.7617412339143,38.94354039142293,40.04871820767435,2,False
landuse:farmland,12397.465944692081,38.94227362130439,40.06055788784674,3,True
landuse:orchard,2004.7052347419942,38.9441068559621,40.04834803785435,3,True
landuse:residential,662.7026916492676,38.94411695353132,40.048250781175945,2,False
landuse:residential,974.646037128579,38.944563444057934,40.04842634511024,2,False
landuse:residential,870.9714722317906,38.9447665632778,40.048792980382586,2,False
landuse:orchard,91663.84599957273,38.95163284173345,40.06938196438042,3,True
landuse:residential,805.262344905208,38.95201120896221,40.07108689786165,2,False
landuse:farmland,1012485.0003712995,38.94624479617861,40.06832823049715,3,True
landuse:farmland,280230.26687789883,38.95044197580694,40.08462298999594,3,True
landuse:farmland,66999.1035511736,38.95287615836161,40.07136529861803,3,True
landuse:orchard,770.1853985467972,38.94559667300305,40.04729321041452,3,False
landuse:residential,2383.327330729512,38.94528300792441,40.0472509340474,2,True
landuse:forest,7793.751729522214,38.94527392679334,40.04833658898889,3,True
landuse:military,28899.845090285387,38.94824684324707,40.050460274431664,4,True
landuse:grass,655.049346370775,38.949035576914156,40.05046638007778,1,False
landuse:grass,4302.820018266339,38.94864501508268,40.050317635059486,1,True
landuse:grass,776.2083262088485,38.94863912193437,40.05095028845137,1,False
landuse:grass,119820.34323949495,38.94259443464561,40.05438464839476,1,True
leisure:pitch,12331.217499818638,38.94720277101432,40.04810974956023,3,True
landuse:sport,3483.3020847200187,38.94792410035107,40.04875224988883,3,True
landuse:farmland,393355.5705458309,38.948918727200095,40.045945064966,3,True
landuse:residential,5351.462316941496,38.949097301284624,40.049716524589506,2,True
landuse:residential,10600.949076460282,38.9479188618826,40.048627375738576,2,True
landuse:residential,733.8457280001905,38.94588947771616,40.04711230587498,2,False
landuse:residential,648.5790171878076,38.94593901962917,40.046201876930816,2,False
natural:scrub,1133.7751285472293,38.946098582814585,40.04672581398123,3,True
natural:scrub,6079.2885748653025,38.94663260719598,40.04623415977172,3,True
landuse:orchard,4939.123800968176,38.94689250915161,40.04563750768296,3,True
landuse:orchard,2101.757960029678,38.94792919561016,40.04403803114552,3,True
landuse:forest,2456.4638154392146,38.948169036951505,40.04645519220666,3,True
landuse:orchard,1261.1229903614658,38.95023614288803,40.04404941732407,3,True
leisure:garden,3625.1320130052077,38.94986595490035,40.04233567138419,3,True
natural:scrub,4997.365383362057,38.95044859498705,40.04265437839001,3,True
landuse:grass,933.286999336834,38.95129736893095,40.04550217434894,1,False
landuse:grass,453.18932495907296,38.95110041234567,40.04509279838557,1,False
landuse:farmland,14921.764308207968,38.951515039260364,40.0447540283092,3,True
landuse:orchard,853.9645660751439,38.95145694030923,40.04491660270729,3,False
landuse:farmland,1417.8541336387998,38.95192399688081,40.04418349211045,3,True
landuse:farmland,8364.632148557443,38.95214484300872,40.04346872329745,3,True
landuse:farmland,33592.27385562036,38.95107352495762,40.04172668216542,3,True
landuse:grass,794.9640802391225,38.951789589261026,40.04193566528744,1,False
leisure:garden,1925.099174671038,38.95101726720664,40.04116881172588,3,True
leisure:garden,1419.657248056572,38.95043767407864,40.04180675308433,3,True
landuse:farmland,2670.2175237271026,38.95251196369094,40.04322602140047,3,True
landuse:farmland,735.9906117362399,38.95219462509973,40.042723622304074,3,False
landuse:farmland,522.854334048064,38.95199674027639,40.042305576445315,3,False
landuse:orchard,442.6247794252316,38.95225617051604,40.04230438728386,3,False
landuse:farmland,3674.0046306425425,38.95167880831547,40.04034515752856,3,True
amenity:place_of_worship,172.054752633818,38.9520030500176,40.04026710000376,3,False
amenity:school,5828.97317698574,38.95209825182231,40.03989061875755,3,True
landuse:farmland,2373.8841389098816,38.952764942111344,40.04263129741574,3,True
landuse:farmland,2818.603043082604,38.952292982809894,40.04159872354323,3,True
landuse:farmland,4086.1225237059525,38.95195500857871,40.040986970163715,3,True
landuse:farmland,3781.601095418558,38.9523757865178,40.04068807449944,3,True
landuse:orchard,1980.5972431160392,38.95226131859385,40.040758729673485,3,True
landuse:farmland,2042.661832378633,38.95262255218269,40.04115026064465,3,True
leisure:playground,1525.4446782242612,38.953223460821356,40.04133128577826,3,True
landuse:farmland,2245.237066719106,38.953245343236034,40.04104692081837,3,True
landuse:farmland,3761.274749449715,38.95287985888807,40.0402848125528,3,True
landuse:allotments,3272.9708323302975,38.95329437084469,40.03881653423878,3,True
landuse:allotments,4877.5463127796575,38.95270684431628,40.039465825222855,3,True
landuse:allotments,4970.693267909273,38.953315232604886,40.040112061850124,3,True
amenity:parking,559.1018497271492,38.95419372779049,40.03849251747879,1,False
landuse:allotments,8690.798990344301,38.95391270357251,40.038412480510985,3,True
landuse:farmland,586374.2842711406,38.95206198040608,40.050524894769445,3,True
landuse:orchard,974.295782273055,38.95088707655365,40.052845034275606,3,False
landuse:allotments,7545.5522943723445,38.9552820059487,40.0498447044742,3,True
landuse:forest,2371.986394632359,38.95474535458783,40.05009716154408,3,True
landuse:forest,561.8756289236004,38.95488331924445,40.04968709007014,3,False
landuse:forest,617.6680515554607,38.95499487038775,40.04921911951114,3,False
natural:scrub,707.7906207726162,38.95540795499467,40.04944268457144,3,False
landuse:orchard,1557.6054491980967,38.95555252106746,40.04686279248483,3,True
landuse:farmland,17271.471626308903,38.95591960274476,40.04757945453178,3,True
amenity:place_of_worship,501.02903716990295,38.956648349785915,40.0458056263583,3,False
landuse:orchard,1353.1075199303318,38.95658083745737,40.046272057000024,3,True
leisure:garden,3099.121851495088,38.95212023268399,40.04759152735108,3,True
leisure:garden,9817.680080091322,38.95253604499696,40.04675811773509,3,True
leisure:garden,5254.311704466851,38.95318799187191,40.04645442378091,3,True
landuse:orchard,834.7948929681077,38.95323822195938,40.04624620950022,3,False
landuse:forest,254462.23654497822,38.9615146607694,39.99675565345351,3,True
amenity:police,52224.62196015229,38.995593054255394,39.90148997966363,3,True
landuse:residential,69784.1081976042,38.95219719569875,39.89755561742272,2,True
amenity:place_of_worship,1087.0217084150472,38.71861175014096,39.86416339999629,3,True
amenity:place_of_worship,1041.1250547641057,38.71735100012987,39.869586100003296,3,True
amenity:place_of_worship,494.2408122485426,38.72472809247393,39.86634057525585,3,False
landuse:cemetery,19337.71540521201,38.72611629316183,39.873871821429674,4,True
leisure:park,7303.227591447276,38.72516884496265,39.876415861852216,1,True
amenity:place_of_worship,488.9822569099448,38.72407595005746,39.87868900000329,3,False
amenity:place_of_worship,734.0542302123154,38.72108439441981,39.86922622816525,3,False
landuse:forest,5612.115915443478,38.95356091649814,40.04735005304157,3,True
leisure:garden,1403.611884976936,38.95640566161689,40.04492235807175,3,True
landuse:forest,622.1216017624038,38.9564116670584,40.04452772433705,3,False
landuse:residential,12538.697372496326,38.96487703157889,39.926023643293696,2,True
landuse:residential,39875.23327640036,38.934385156730016,39.880357112224516,2,True
landuse:residential,9259.236496451169,38.88600788123779,39.8534128799003,2,True
landuse:residential,9259.236496451169,38.88600788123779,39.8534128799003,2,True
landuse:residential,98560.56966983796,38.88707059173781,39.907771058932425,2,True
landuse:residential,23257.32821266175,38.885843357682674,39.91076644436933,2,True
landuse:residential,72857.644928122,38.879245087340024,39.931529953645054,2,True
landuse:residential,20748.288966243195,38.88033335266368,39.92986635130885,2,True
landuse:residential,94660.52911110366,38.852280342635375,39.865386022641324,2,True
landuse:residential,10978.798235481885,38.85011724503045,39.86074954012996,2,True
natural:water,139.14123683483783,38.84492242941114,39.88663869101241,3,False
landuse:residential,70048.20855998086,38.846029370209024,39.886909430083705,2,True
landuse:residential,97712.74599793357,38.847032704218854,40.01732229947522,2,True
landuse:residential,15258.492357446958,38.840660399640385,40.01643143707571,2,True
landuse:residential,35378.86979920228,38.83790257179775,40.023110149507104,2,True
landuse:residential,29072.94341327189,38.86035225283053,40.06003955053332,2,True
landuse:residential,26445.14915976699,38.863091845257046,40.061669672739896,2,True
landuse:residential,17324.043926742692,38.86277835076473,40.0642330701764,2,True
landuse:residential,66446.60096285785,38.859334075577436,40.093263673552634,2,True
landuse:residential,16121.164077459956,38.86470687466644,40.039398578298766,2,True
landuse:residential,12145.459387887848,38.86418822986303,40.03691914931003,2,True
landuse:residential,89066.20442524891,38.86658296932677,40.032542624053576,2,True
landuse:residential,21958.8178461486,38.898744296812716,40.09336014161456,2,True
landuse:residential,469927.81624986575,38.90223461769062,40.0831409535211,2,True
landuse:residential,122777.31056529883,38.89379127761737,40.111821112525824,2,True
landuse:residential,5607.84153022413,38.8784579498599,39.96516471248325,2,True
landuse:residential,145843.7338753333,38.87486780365118,39.968482771236154,2,True
landuse:residential,145843.7338753333,38.87486780365118,39.968482771236154,2,True
landuse:residential,5438.463942383466,38.87536411569283,39.96609493166257,2,True
landuse:residential,22568.171894694573,38.91697423928947,39.9451317262068,2,True
landuse:residential,46957.95998303407,38.919488707103305,39.94536936390816,2,True
landuse:residential,8527.448784264107,38.90898336529857,39.926870282410185,2,True
landuse:residential,118306.25594225229,38.91325919893468,39.93031371625313,2,True
landuse:residential,4026.2387110884374,38.91277583394317,39.927529366666654,2,True
landuse:residential,6787.254921302805,38.9222352364615,39.932578533356846,2,True
landuse:residential,12867.49775924533,38.91591046668021,39.90394472590411,2,True
landuse:residential,17912.16735588071,38.92062651421055,39.90843871179294,2,True
landuse:residential,2729.708999755173,38.91935230043445,39.90767845000073,2,True
landuse:residential,3406.8919747077116,38.92081831736448,39.905961041966535,2,True
landuse:residential,4393.829588245681,38.91933430022581,39.91665870004867,2,True
landuse:residential,49612.10219580036,38.917150498942675,39.91002508890679,2,True
landuse:residential,1211.4053280656435,38.91894665010315,39.91208085001756,2,True
landuse:residential,816.338816847449,38.91758054305965,39.90756047357075,2,False
landuse:residential,7877.331398431872,39.09273600264517,40.05111238810391,2,True
landuse:residential,17153.296706367,39.09275640278199,40.05358208939348,2,True
landuse:residential,1017.4606434298563,39.09386829944837,40.05403645909522,2,True
landuse:residential,2809.8456002484845,39.09474326896668,40.05381711084964,2,True
landuse:residential,20794.782071847927,39.096277535705134,40.0542794525223,2,True
landuse:residential,12304.0637810963,39.094719250232,40.05639430516182,2,True
landuse:residential,5527.383710300038,39.09013078895602,40.04634298549324,2,True
landuse:residential,418.40361911163,39.08332204332115,40.07490887699814,2,False
landuse:residential,2707.6634108447597,39.09351225032581,40.07394964999158,2,True
landuse:residential,4650.040578677139,39.09920285208695,40.083323965760314,2,True
landuse:residential,7405.2739954791305,39.09860845955064,40.07737820567658,2,True
landuse:residential,2594.7120591299713,39.09975230738392,40.07442561400702,2,True
landuse:residential,1097.7029929428588,39.097537700079755,40.075825899978,2,True
landuse:residential,1448.2652893600582,39.0969824501804,40.07634274998452,2,True
landuse:residential,81139.2572147743,39.087860262381966,40.07712187492789,2,True
landuse:residential,30458.542543700674,39.08982970855192,40.081749240375125,2,True
landuse:residential,51037.69884426248,39.095322255287314,40.106276173800154,2,True
landuse:residential,2540.162527493743,39.10382936086357,40.09379171917645,2,True
landuse:residential,3621.4719228622926,39.10307595007564,40.09266613339833,2,True
landuse:residential,4426.198165866346,39.10198824534495,40.09362455038453,2,True
landuse:residential,56146.09305463119,39.10458620948338,40.08982743333945,2,True
landuse:residential,13870.753077960699,39.09169260057373,40.11117023013131,2,True
natural:water,147.38493670581,39.08601340002937,40.11784519999979,3,False
landuse:residential,4189.3688012318125,39.08368577734456,40.12455543989256,2,True
landuse:residential,5236.273897572881,39.08516323541475,40.123703992662726,2,True
landuse:residential,626.3556498700644,39.08520460005316,40.122048150011544,2,False
landuse:residential,1283.5450940687329,39.086696600115225,40.11686775000982,2,True
landuse:residential,111324.01737250623,39.074083097409535,40.10924295646728,2,True
landuse:residential,13814.919854019317,39.075139434777526,40.113829003844245,2,True
landuse:residential,59029.212426060796,39.05757769652824,40.07081041766472,2,True
landuse:residential,947.3336757718698,39.055990350110434,40.07142434999362,2,False
landuse:residential,2308.3262508160433,39.05502541135348,40.070918682988264,2,True
landuse:residential,770.1877766486164,39.052434000090564,40.06436830000825,2,False
landuse:residential,58569.461958679894,39.05524347660574,40.0655318813907,2,True
landuse:residential,1059.7511347065767,39.05584246666322,40.06779725070114,2,True
landuse:residential,280.2566547068325,39.05516159903835,40.073595367119786,2,False
landuse:residential,919.9071376751368,39.05714936844194,40.075962947463005,2,False
landuse:residential,777.8684562904639,39.056713717033595,40.07730259918191,2,False
landuse:residential,2089.37357448109,39.045885350087694,40.080224250031776,2,True
landuse:residential,2278.556128121176,39.04633256643043,40.076408714610686,2,True
landuse:residential,3556.0745849194077,39.04087063552264,40.06218794195209,2,True
landuse:residential,28201.40775178901,39.000396237433804,40.05739836537682,2,True
landuse:residential,1978.9054923662666,38.99900335020258,40.058926149972386,2,True
landuse:residential,15153.678436486056,39.00387652792439,40.06016714328908,2,True
landuse:residential,11487.092551021506,39.001643316467096,40.046514313615106,2,True
landuse:residential,9812.958124812041,39.001324337114305,40.04439920634606,2,True
landuse:residential,3905.4837157700185,39.00314701806389,40.04814933426345,2,True
landuse:residential,2159079.9849830857,38.93110380470914,40.1609931857066,2,True
landuse:residential,75358.02210727247,38.92302880661417,40.15360593564991,2,True
landuse:residential,5807.33978816592,39.01296500714201,40.087716984881865,2,True
landuse:residential,163949.39057541275,39.019035885496685,40.10729890162772,2,True
landuse:residential,7127.224513532657,39.01554852392194,40.112458630130845,2,True
landuse:residential,15633.230188203386,39.029306307672776,40.076347610423824,2,True
landuse:residential,2276.28867252859,39.029057550343005,40.074380200027115,2,True
landuse:residential,916.8391752609648,39.0310227500753,40.07284900001346,2,False
landuse:residential,129799.63318091776,38.91869546568668,39.961268780836534,2,True
landuse:residential,10262.493117753009,38.91669543443798,39.95639295866954,2,True
landuse:residential,14116.36786339201,38.91791057524677,39.95585351058336,2,True
landuse:residential,16280.23654578928,39.01534860632287,40.14253470240716,2,True
landuse:residential,1264.227189685862,39.01473470016135,40.14489924999629,2,True
landuse:residential,11365.719879396693,39.01221968568145,40.146133280439265,2,True
landuse:residential,37201.128224494096,39.01027584358138,40.14909310775076,2,True
landuse:residential,8062.2137913190545,38.99781481423875,40.16004925976524,2,True
landuse:residential,1584.9871820552248,38.99655130013023,40.16049345001047,2,True
landuse:residential,7406.721021551661,39.00026769688262,40.164261852819344,2,True
landuse:residential,7671.938478009581,39.00697595172372,40.16614395112022,2,True
landuse:residential,196940.72641461808,39.008019627126735,40.172030944151565,2,True
landuse:residential,2429.0682143462595,39.008013850315166,40.179162399990176,2,True
landuse:residential,2947.8745377273913,39.007093530429515,40.17962274308345,2,True
landuse:military,79628.39380362193,39.00345830937727,40.20186067374054,4,True
landuse:residential,202758.6204510475,39.00971805386999,40.198126686487555,2,True
landuse:residential,3344.582443744871,39.00682445038031,40.20127629995762,2,True
landuse:residential,13426.51365656767,39.00606374764615,40.19913094371815,2,True
military:yes,318.2574601842184,39.00272740002293,40.201069849988755,4,False
landuse:residential,19038.5861383201,38.95673300116496,40.001410788688645,2,True
landuse:residential,7225.383625028806,38.95836709061986,40.00109948548756,2,True
landuse:residential,77903.76574215591,39.036796294045175,40.10227348226993,2,True
landuse:residential,23993.382039522032,39.03442475617006,40.10399208881152,2,True
landuse:residential,1089.7386522182508,39.03368047007189,40.100069815418294,2,True
landuse:residential,3384.0906418423906,39.02966138425947,40.100354371516744,2,True
landuse:residential,219190.42124010334,38.96029215389407,40.11764955452118,2,True
landuse:residential,8431.10786450397,38.96125375021987,40.12373295598879,2,True
landuse:residential,15961.248781883842,38.957627236730666,40.12392955692467,2,True
landuse:residential,903.6304461609383,38.95918585005559,40.12432434999426,2,False
landuse:residential,2511.6712954155855,38.957463727581505,40.11131859735981,2,True
landuse:residential,7606.571878966322,38.95776629308649,40.12093641244231,2,True
landuse:residential,1144.0172902008035,38.95634560020823,40.12043134998819,2,True
landuse:residential,7873.274200437134,39.016180829844565,39.95895484324331,2,True
landuse:residential,39510.72181528126,39.01490567595911,39.953610074834,2,True
landuse:residential,4770.359516419885,39.01313952429889,39.95198320237572,2,True
landuse:residential,11284.924855779735,39.000346671712954,39.991997095010895,2,True
landuse:residential,214837.5354428043,39.03767509185106,40.14055638581843,2,True
landuse:residential,5107.650548893082,39.04077171498164,40.13258312378977,2,True
landuse:residential,1614.3246357593764,39.03985463465784,40.129472073763246,2,True
landuse:residential,3012.3713323741035,39.038935550305034,40.13361935000353,2,True
landuse:residential,1630.2033416252611,39.03364550018084,40.133668299976115,2,True
landuse:residential,3638.43448272844,39.032189621372524,40.127012093487835,2,True
landuse:residential,6300.466007929893,39.03094110276434,40.13866574420177,2,True
landuse:residential,1839.763724527063,39.03054900019042,40.1437633500262,2,True
landuse:residential,2216.018350341638,39.03309087508183,40.14082190856493,2,True
landuse:residential,4431.345592604355,39.02921337992636,40.136776041735835,2,True
landuse:residential,1217.4886518774674,38.91164725624156,39.87279248059326,2,True
landuse:residential,11038.821682280144,38.91693040080187,39.87515248132121,2,True
landuse:residential,1953.7533916592884,38.97594063837677,39.8958711859168,2,True
landuse:residential,4961.459955981996,38.97798280253918,39.89355277235456,2,True
landuse:residential,7286.31687813729,38.976702208273075,39.89293562723362,2,True
landuse:residential,4713.973264328142,38.98199109488633,39.89303152239422,2,True
landuse:residential,10052.185813502152,38.980796662048554,39.89244329055958,2,True
landuse:residential,17537.81906626652,38.98143600359768,39.8899073470002,2,True
landuse:residential,1817.5383544106157,38.97678105018929,39.90419979998227,2,True
landuse:residential,6232.842129787604,38.98112852975861,39.900544002535696,2,True
landuse:residential,8840.493998890968,38.985206512835326,39.89934480974664,2,True
landuse:residential,9265.240343197709,38.97805488485903,39.91951194743107,2,True
natural:water,15.882653796379111,38.98115925000171,39.90039090000026,3,False
landuse:residential,18589.511886789976,38.98690717209652,39.92462375395304,2,True
landuse:residential,1716.891042495077,38.97722917485372,39.91943076079539,2,True
landuse:residential,232.4847089082209,38.996800350027975,39.92572150000261,2,False
landuse:residential,7461.095910306356,38.991826882547684,39.913274983889686,2,True
landuse:residential,1046.4457721189535,38.99222694336854,39.91795167198926,2,True
landuse:residential,19182.173613118517,38.99745441204974,39.93493957298916,2,True
landuse:residential,2910.8710109386057,38.96529975028377,39.99953655012105,2,True
landuse:residential,7493.926796259897,38.96380245146339,40.00742299997138,2,True
landuse:residential,12216.995924492774,38.9726895746038,40.019716848799504,2,True
landuse:residential,16381.64662509277,38.97106059776145,40.01898646041406,2,True
landuse:residential,3065.103824527357,38.96579232632955,40.01648288598715,2,True
landuse:residential,3602.5773314626877,38.964315435814115,40.01619425560649,2,True
landuse:residential,1427.5084878823814,38.96362995298363,40.01750218173538,2,True
landuse:residential,5231.857413308438,38.96593609227687,39.99466251440425,2,True
landuse:residential,1911.9038600407048,38.96625950018543,39.98636905001796,2,True
landuse:residential,4971.965456173735,38.976641758910134,40.00730424305625,2,True
landuse:residential,5683.3694777420305,38.97736316793405,40.004685363469214,2,True
landuse:residential,6438.931165922964,38.97923050166651,40.00231902738473,2,True
landuse:residential,11220.150863779138,38.97889134454624,39.9965405701857,2,True
landuse:residential,2384.1629353455937,38.99524656298028,39.98379513584612,2,True
landuse:residential,8436.894199867944,39.00948253221924,39.96115140631135,2,True
landuse:residential,668.4906503521329,39.01313650011182,39.96155429999789,2,False
landuse:military,171206.02055234145,39.06374035858152,39.94052844714724,4,True
landuse:residential,6954.420538818979,39.02869812256756,39.95572711323251,2,True
landuse:residential,18956.328478104926,39.02526161524997,39.96976314831857,2,True
landuse:residential,9904.917512265865,39.021642286641416,39.965769001344306,2,True
landuse:residential,4019.6987623032987,39.02283935663496,39.9662937815781,2,True
landuse:residential,2655.215015586669,39.02325761957227,39.96388315382548,2,True
landuse:residential,2749.6817302998998,38.863852923272404,39.825370285644254,2,True
landuse:residential,1637.0634442400565,38.85298591985306,39.81452016211535,2,True
landuse:residential,2886.606397252631,39.0215878620116,39.9279136533066,2,True
landuse:residential,3740.137536859272,39.020030550222465,39.925595950133385,2,True
landuse:residential,37505.93875052246,39.02037308332759,39.908126358629694,2,True
natural:water,23.39097671253646,39.02059530000296,39.908760199999946,3,False
landuse:residential,1276.935301783917,39.01752800017654,39.908032550009075,2,True
landuse:residential,4223.37132896419,39.0150427283144,39.905735425398255,2,True
landuse:residential,3590.462094456416,39.02280766024029,39.91137762083833,2,True
landuse:residential,1577.9777853227213,39.025840900236815,39.90599459999901,2,True
landuse:farmland,302458.6153089307,38.941939007194755,40.06627533339232,3,True
natural:grassland,1454279.7644684857,38.94642440296954,40.076912149178206,1,True
natural:grassland,794192.9343505102,38.95205941677388,40.072072574147825,1,True
landuse:farmland,150525.2689640795,38.94983476497613,40.071641353167884,3,True
landuse:farmland,48858.17663470408,38.95421038734059,40.04602379725834,3,True
landuse:forest,2449.2762452620423,38.95319585490151,40.04550421089894,3,True
landuse:forest,2164.052569283902,38.954128298197006,40.04580313200584,3,True
landuse:forest,457.6539156154884,38.954547680950405,40.04657524277042,3,False
landuse:residential,102793.22487828779,38.91633103917905,40.045332545400754,2,True
landuse:residential,17963.371822062807,38.91670760064999,40.0553314721095,2,True
landuse:residential,52719.78964815838,38.91294702526228,40.053990274311026,2,True
landuse:residential,127240.53876549375,38.91437555133945,40.059002449328894,2,True
landuse:residential,2879.679771085408,38.91581985064559,40.058037357002306,2,True
landuse:residential,10317.480467554527,38.91859147315905,40.05928569721766,2,True
landuse:residential,30224.707972190805,38.908661622274586,40.06890038622635,2,True
landuse:residential,2945.896709116192,38.91004240823872,40.058800385873184,2,True
landuse:residential,4484.823880591857,38.910938602125654,40.06081005109423,2,True
landuse:residential,7901.216430034417,38.910063716058865,40.06214096345357,2,True
landuse:residential,4003.6655774961478,38.912288284048145,40.06177189559071,2,True
landuse:residential,198240.7048722678,38.92168721520582,40.0548043916573,2,True
landuse:residential,91074.72075508987,38.88597711613699,40.02829948843572,2,True
landuse:residential,4102.402986055724,38.880531543699824,40.020691348208835,2,True
landuse:residential,12306.009910014962,38.85231294079757,39.99758653125292,2,True
landuse:residential,14392.38178476289,38.85177656600222,39.99307198592857,2,True
landuse:residential,9188.207981491269,38.8334046238496,39.983994811982356,2,True
landuse:residential,17757.054809052286,38.8526206360931,39.911245812655935,2,True
landuse:residential,8679.698785399982,38.85435602973211,39.9137920777175,2,True
landuse:residential,3317.095491468181,38.8556493999764,39.91334583350509,2,True
landuse:residential,15675.020460940375,38.85084279218369,39.92321074653682,2,True
landuse:residential,10140.052515574664,38.86502688516438,39.97515825697476,2,True
landuse:residential,25668.627503951197,38.862800694204786,39.97600182797592,2,True
landuse:residential,13460.22473601844,38.86080195174861,39.97654257624492,2,True
landuse:residential,34585.11872042817,38.87032843912612,40.00604346885108,2,True
landuse:residential,71478.93686838498,38.87376816381405,40.01472468756851,2,True
landuse:residential,71478.93686838498,38.87376816381405,40.01472468756851,2,True
landuse:residential,90438.0660801481,38.89375042849718,39.929459473484684,2,True
landuse:residential,2660.949451232932,38.895849113403585,39.93812561308231,2,True
landuse:forest,320.01609113891124,38.952430717386775,40.04547625435983,3,False
landuse:farmland,10002.97738317805,38.95285364731743,40.04429988122199,3,True
landuse:forest,304.69858950325687,38.953069626033276,40.04442166948003,3,False
landuse:orchard,3182.9318765546323,38.953224102271484,40.04300104606306,3,True
landuse:orchard,1829.9296937493605,38.953597915219255,40.042700762876784,3,True
amenity:place_of_worship,1330.4956484642926,38.619028450124745,39.30031430000616,3,True
amenity:place_of_worship,428.02607186287185,38.6159556308661,39.312048215113585,3,False
amenity:place_of_worship,454.9096751202,38.61903080004782,39.315290600002534,3,False
amenity:place_of_worship,396.30624376426806,38.622829605381604,39.33380651727317,3,False
amenity:place_of_worship,438.6734693222562,38.626388704202796,39.33754592114322,3,False
amenity:place_of_worship,430.47149425731243,38.63215241320498,39.34483794971185,3,False
leisure:pitch,1021746.1779458355,38.65246121725027,39.36026038710528,3,True
amenity:place_of_worship,329.45243610793807,38.68356878967696,39.39595077780357,3,False
landuse:residential,680.3784828947522,39.094738400074945,40.0128518499904,2,False
landuse:residential,8217.013873929976,39.09172727915981,40.011957246903876,2,True
landuse:residential,5232.204880243964,39.094557820820874,40.02713866717944,2,True
landuse:residential,5494.595179281529,39.08374494601427,40.1442965353031,2,True
natural:water,26.595747043353875,39.08345420000229,40.14475780000031,3,False
landuse:residential,6625.4662095801705,39.075788397900155,40.13202778896095,2,True
landuse:residential,1822.9695613444214,39.07952331687764,40.13454070003932,2,True
landuse:residential,298956.36861732,39.077423639796045,40.14154347386159,2,True
landuse:residential,1383.1178889672817,39.07429270857109,40.14748112081966,2,True
landuse:residential,760.3728532244984,39.072103822830506,40.14416203831754,2,False
landuse:residential,3964.8368028927903,39.075358884270926,40.15391558232476,2,True
landuse:residential,617.3938294825413,39.07647835314122,40.152599379841114,2,False
landuse:residential,1588.098087403813,39.07113722772973,40.12851149278846,2,True
landuse:residential,4466.888767043688,38.99526604150148,39.99151458646627,2,True
landuse:residential,1677.702751365227,39.00392363423465,40.0019947877843,2,True
landuse:residential,1772.1896921438786,39.00601980014894,40.00250195003055,2,True
landuse:residential,1840.0567309016214,39.003431929275855,39.99294346099825,2,True
amenity:place_of_worship,594.095482848038,38.668708200043426,39.22545530000236,3,False
amenity:place_of_worship,1770.9254123732287,38.6678594651907,39.15545197814843,3,True
amenity:school,19762.72707251765,38.66520863117622,39.15555045332651,3,True
amenity:place_of_worship,337.6232160768557,38.574866175519645,39.06026411024617,3,False
natural:water,2684.9890760247135,38.50780790284883,39.03322774256593,3,True
landuse:orchard,135646.64067311416,38.50829685722679,39.034487283156054,3,True
amenity:hospital,38773.46133861926,38.66670565420257,39.21623935117282,3,True
amenity:hospital,4942.152907696112,38.66479960090311,39.17612615175293,3,True
amenity:hospital,4705.365855630337,38.685536891886706,39.20933812954451,3,True
amenity:school,39301.60205612455,38.697483309469106,39.248737036846876,3,True
landuse:residential,35594.9281124697,38.35397360968813,39.008344715139124,2,True
landuse:residential,12756.365446510237,38.4078864744381,39.01644822220076,2,True
landuse:residential,25704.60222673212,38.351204541001024,39.06490958281167,2,True
landuse:residential,36627.40935202688,38.35339862144676,39.07806779486305,2,True
landuse:residential,38994.22670629377,38.381471325608246,38.97692048638187,2,True
landuse:residential,29162.859829804234,38.338078289130415,39.025664417512026,2,True
landuse:residential,35114.57563414336,38.352165205109166,38.996413535486134,2,True
landuse:residential,3052.795477288165,38.34679528712532,38.979513059725846,2,True
landuse:residential,2183.4150065318204,38.397035077800524,39.00979678452083,2,True
landuse:residential,1259.1719988234097,38.39624082259444,39.00984629442219,2,True
landuse:residential,1585.4266881511412,38.375266500285015,38.983550289071175,2,True
landuse:residential,6168.103240292963,38.37263610150306,38.980680701170435,2,True
landuse:residential,4522.6650568180685,38.428979841515925,38.99529991395864,2,True
landuse:residential,2726.56703219129,38.3467151298787,38.98025191154945,2,True
landuse:residential,4082.6390587527426,38.36677478519005,38.992409495805994,2,True
landuse:residential,2834.3231101583187,38.419339477729174,39.04421209016397,2,True
landuse:residential,3940.042877401202,38.40203100113502,39.01336559085501,2,True
landuse:residential,2436.1564192528763,38.35387053442139,38.99143633654453,2,True
landuse:residential,20487.63849235428,38.432973095410624,39.01502136894379,2,True
landuse:residential,6641.180827301553,38.34963608871072,38.98286761130263,2,True
