landuse,area_m2,population_density,population_estimate,density_level,lat,lon
residential,20541.14802697612,9500,195.14090625627315,yüksek,38.74840372141146,39.726009331104514
residential,277822.5070006794,9500,2639.313816506454,yüksek,38.71351237346199,39.838074367150845
residential,12810.918250280834,9500,121.70372337766793,yüksek,38.66348784272792,39.776052130585846
residential,26622.547935791303,9500,252.9142053900174,yüksek,38.734717841505905,39.7653623772836
residential,20230.998255116217,9500,192.19448342360408,yüksek,38.73993823578486,39.74749410070683
residential,42000.126128263095,9500,399.00119821849944,yüksek,38.71297971381285,39.81760933240978
residential,45191.49743172743,9500,429.3192256014106,yüksek,38.66425094444329,39.77197161332319
residential,18464.702411081584,9500,175.41467290527504,yüksek,38.7984418913011,39.56320488349957
residential,108125.72330034539,9500,1027.1943713532812,yüksek,38.6907624252732,39.757617434693884
residential,34661.43655548312,9500,329.2836472770896,yüksek,38.68103785874082,39.82732689274067
residential,35323.765351951646,9500,335.5757708435406,yüksek,38.704242293771706,39.811945248918946
residential,57932.635285740485,9500,550.3600352145346,yüksek,38.713687901832806,39.55292952059673
residential,34971.13092518816,9500,332.2257437892875,yüksek,38.77019578573295,39.666763894708545
residential,69121.6435589546,9500,656.6556138100688,yüksek,38.73541797401444,39.5943940950117
residential,2871.4983956296705,9500,27.27923475848187,yüksek,38.81109349099374,39.75233408902068
residential,7886.142801794129,9500,74.91835661704422,yüksek,38.81839895682034,39.75769865142845
residential,32165.24254015675,9500,305.5698041314891,yüksek,38.799560707126176,39.74793700945041
residential,6094.341215562336,9500,57.896241547842195,yüksek,38.81588763072045,39.72627085715408
residential,4349.551933963172,9500,41.320743372650135,yüksek,38.81497785520081,39.725982177277054
residential,6723.417888133048,9500,63.87246993726396,yüksek,38.817644855981804,39.75983388703942
residential,10880.727455143871,9500,103.36691082386679,yüksek,38.81379238806216,39.7084177530105
residential,6672.323339722811,9500,63.38707172736671,yüksek,38.81363191289522,39.729190387123055
residential,8716.137296564024,9500,82.80330431735823,yüksek,38.79184450216727,39.92359110869013
residential,22253.744902068156,9500,211.4105765696475,yüksek,38.79253892763918,39.925145837812934
residential,15292.469680414426,9500,145.27846196393705,yüksek,38.78972338318258,39.768680483626234
residential,4250.375468679844,9500,40.37856695245851,yüksek,38.83455034454544,39.85743066390792
residential,2795.7228178839996,9500,26.559366769898,yüksek,38.78098755156561,39.82585472151958
residential,2997.891568038598,9500,28.479969896366683,yüksek,38.74349205132783,39.846381035135494
residential,2460.9915668215986,9500,23.379419884805188,yüksek,38.742724624325156,39.84573448996533
residential,3312.670352967739,9500,31.470368353193518,yüksek,38.801680817695036,39.82842587062096
residential,3586.389115780993,9500,34.07069659991943,yüksek,38.83454890264752,39.85865706863322
residential,6157.698410462505,9500,58.4981348993938,yüksek,38.8349604565842,39.85492556139375
residential,5406.42697699132,9500,51.36105628141754,yüksek,38.794031412193284,39.925392214946
residential,2976.829557422431,9500,28.279880795513098,yüksek,38.81871813584059,39.814153061440116
residential,5466.993430147042,9500,51.936437586396906,yüksek,38.75846618256925,39.88954943382234
residential,6552.254330040912,9500,62.24641613538866,yüksek,38.835461510422995,39.858654548409746
residential,3920.503628600359,9500,37.24478447170341,yüksek,38.74773771389566,39.84261388758085
residential,7137.953399920732,9500,67.81055729924695,yüksek,38.74877761184423,39.84264366536716
residential,5350.673522169549,9500,50.831398460610714,yüksek,38.75355533731998,39.8221583373535
residential,4391.673183218641,9500,41.720895240577086,yüksek,38.75001839639711,39.84170750047396
residential,5037.525606986557,9500,47.85649326637229,yüksek,38.7901275451087,39.770145524449944
residential,8976.56018161616,9500,85.27732172535353,yüksek,38.79801282362911,39.77633910341335
residential,7336.667021508492,9500,69.69833670433069,yüksek,38.83823403974375,39.81992301552618
residential,7135.582819748839,9500,67.78803678761398,yüksek,38.83118280984345,39.85475356463223
residential,5683.3863643411005,9500,53.992170461240455,yüksek,38.79275532748847,39.92496552288528
residential,11935.4875920693,9500,113.38713212465835,yüksek,38.78254064476911,39.823528622398925
residential,4583.481619066201,9500,43.543075381128915,yüksek,38.784937716547006,39.81420836317031
residential,10007.184722517995,9500,95.06825486392096,yüksek,38.79256105412934,39.923017258165444
residential,20081.06402632545,9500,190.77010825009177,yüksek,38.74634001541822,39.800531550777755
residential,7919.458831994644,9500,75.23485890394913,yüksek,38.83806637317962,39.81938173600735
residential,6111.901827880168,9500,58.063067364861595,yüksek,38.84027561038384,39.82071219992747
residential,15682.990564498983,9500,148.98841036274032,yüksek,38.80231873858157,39.82897328061533
residential,12897.466285103797,9500,122.52592970848607,yüksek,38.75634885763413,39.82277823228671
residential,22446.135310546888,9500,213.23828545019543,yüksek,38.81867421484703,39.815799164513585
residential,36845.6769086387,9500,350.0339306320676,yüksek,38.7657426299119,39.83497470869281
residential,163133.96971531791,9500,1549.7727122955203,yüksek,38.75960645373733,39.89220535429338
industrial,89770.93096451828,1200,107.72511715742193,düşük,38.498557474099805,39.75380462295579
residential,24352.062953538516,9500,231.3445980586159,yüksek,38.51224686865439,39.914220417878106
residential,16306.858496274588,9500,154.91515571460857,yüksek,38.46976171939723,39.8134581165939
residential,28580.91272797764,9500,271.5186709157876,yüksek,38.51350491828149,39.872695802241104
residential,45929.11320041643,9500,436.3265754039561,yüksek,38.444295518390895,39.77535316577221
residential,105744.59642506432,9500,1004.573666038111,yüksek,38.50525467935785,39.87459293089042
residential,45386.05199860226,9500,431.1674939867215,yüksek,38.51171604750181,39.870941846576294
residential,165689.24096042328,9500,1574.0477891240214,yüksek,38.5322368542009,39.91157013214201
residential,1965.5523147309582,9500,18.672746989944105,yüksek,38.47399911579777,39.823235911940785
residential,6768.0767156535685,9500,64.2967287987089,yüksek,38.51115662789074,39.91399396974452
residential,2999.6396555739666,9500,28.496576727952682,yüksek,38.51233527167619,39.918744414927374
residential,3653.855912210102,9500,34.71163116599597,yüksek,38.50446825043817,39.87232633157017
residential,1758.8825358007991,9500,16.70938409010759,yüksek,38.491622946920366,39.84924022911725
residential,7530.455834974885,9500,71.53933043226141,yüksek,38.49597325060392,39.77780876304669
residential,2821.1578609729413,9500,26.800999679242942,yüksek,38.457867592710315,39.78959009735574
residential,7493.145714802939,9500,71.18488429062792,yüksek,38.46858294818102,39.82149793439433
residential,5804.3987691777675,9500,55.1417883071888,yüksek,38.51174241851871,39.91743165059147
residential,12667.614053242218,9500,120.34233350580107,yüksek,38.45791912233905,39.78706769305635
residential,8520.69666453252,9500,80.94661831305893,yüksek,38.492364306671035,39.847687447297346
residential,3218.614750960524,9500,30.576840134124975,yüksek,38.47648745430278,39.819069186909815
residential,4212.806978790558,9500,40.0216662985103,yüksek,38.51136995188079,39.91986064515567
residential,8530.935076865062,9500,81.04388323021809,yüksek,38.4592308508879,39.78939994341375
residential,5551.099649550336,9500,52.735446670728194,yüksek,38.44285909729614,39.776679508755606
residential,7012.041423281668,9500,66.61439352117584,yüksek,38.468744300855114,39.80904453878758
residential,10563.43295578093,9500,100.35261307991884,yüksek,38.510834207783674,39.910742996024915
residential,5023.944181799858,9500,47.72746972709865,yüksek,38.49553056359591,39.84676793937973
residential,16563.521686027518,9500,157.3534560172614,yüksek,38.49173915656703,39.74326912831817
residential,10277.914677753008,9500,97.64018943865358,yüksek,38.50054185784697,39.872862004936934
residential,21607.94257603323,9500,205.2754544723157,yüksek,38.49587292583413,39.77580199232425
residential,12827.632209419135,9500,121.86250598948178,yüksek,38.512097241830176,39.91589031819705
residential,29409.83279393419,9500,279.3934115423748,yüksek,38.50436950049656,39.877269115093576
residential,22262.018303166555,9500,211.4891738800823,yüksek,38.49811106085564,39.846474220166115
residential,13554.310122248073,9500,128.76594616135668,yüksek,38.45649254014547,39.79428984144183
residential,33053.648230668994,9500,314.00965819135547,yüksek,38.49627587320063,39.844648041783195
residential,17720.928966514828,9500,168.34882518189087,yüksek,38.49526722997086,39.842560113162854
industrial,884.7214018180352,1200,1.0616656821816424,düşük,38.289527700081386,39.50421360000165
residential,36146.83149740932,9500,343.3948992253886,yüksek,38.451307521091415,39.543246946542695
residential,37435.50933383243,9500,355.63733867140803,yüksek,38.46456500465393,39.55398111502681
residential,24035.689215336137,9500,228.33904754569332,yüksek,38.42647466992943,39.67875037951428
residential,3339.5662720272303,9500,31.72587958425869,yüksek,38.320838484279776,39.48535764450272
residential,2803.231133518538,9500,26.63069576842611,yüksek,38.44830041499571,39.5452000885025
residential,5428.680810968868,9500,51.57246770420424,yüksek,38.306446619979155,39.566112112615876
residential,3478.341512633579,9500,33.044244370019,yüksek,38.44736481368838,39.54222661252054
residential,14089.761316206015,9500,133.85273250395713,yüksek,38.4533805737064,39.54244190121412
residential,6720.861516741948,9500,63.848184409048514,yüksek,38.448387951997816,39.54053266290083
residential,11375.59087102026,9500,108.06811327469248,yüksek,38.32014886392239,39.4894443772641
residential,3163.4104162304266,9500,30.05239895418905,yüksek,38.29304498461078,39.52049027509675
residential,14055.310783865734,9500,133.52545244672447,yüksek,38.3218697786135,39.481229088376935
residential,21401.733647691373,9500,203.31646965306803,yüksek,38.32784970395531,39.51687673548007
residential,25640.00130400046,9500,243.58001238800435,yüksek,38.30809345317402,39.565964218131114
residential,13032.815956450002,9500,123.81175158627502,yüksek,38.31888928740252,39.49031209160797
residential,23737.135405341513,9500,225.50278635074437,yüksek,38.34074751889163,39.49427341666742
residential,15579.96956542658,9500,148.0097108715525,yüksek,38.42455280111072,39.67911595868583
residential,27217.461443854183,9500,258.56588371661474,yüksek,38.44167002251658,39.68933217162821
residential,50836.079090997235,9500,482.9427513644737,yüksek,38.45569884051888,39.54545181657769
residential,23536.60573947281,9500,223.5977545249917,yüksek,38.35648400383169,39.498199755216966
residential,23984.57523021228,9500,227.85346468701664,yüksek,38.431577532935776,39.706371556383445
residential,22992.061990707505,9500,218.4245889117213,yüksek,38.47797572831137,39.672151418910424
residential,1961.5390071971242,9500,18.63462056837268,yüksek,38.472207750763864,39.64234942467627
residential,1327.8493611457313,9500,12.614568930884447,yüksek,38.476952261400726,39.672410185644694
residential,1391.5972801566072,9500,13.220174161487769,yüksek,38.47749928096749,39.6811353962713
residential,1716.8681679463607,9500,16.310247595490427,yüksek,38.42062342111835,39.68719300686339
residential,2843.719739760278,9500,27.015337527722643,yüksek,38.43129695653898,39.710211561299566
residential,21166.64036967521,9500,201.08308351191448,yüksek,38.46932510914151,39.634986152720046
residential,2585.038038148996,9500,24.55786136241546,yüksek,38.490504913666946,39.68576076649142
residential,2820.4533499210443,9500,26.79430682424992,yüksek,38.42165527872596,39.68749764574396
residential,5752.773737449449,9500,54.65135050576977,yüksek,38.47988120597728,39.68448851909202
residential,4110.686657332637,9500,39.051523244660046,yüksek,38.433585430947545,39.70131184886169
residential,3929.937309539859,9500,37.33440444062866,yüksek,38.430846588051246,39.71126662211555
residential,3834.9719060581033,9500,36.43223310755199,yüksek,38.47853447732398,39.68243089047896
residential,4500.661999693676,9500,42.756288997089925,yüksek,38.47373232954067,39.64515449674648
residential,2739.674650074319,9500,26.026909175706027,yüksek,38.47610490352368,39.671852108923794
residential,5338.909183542241,9500,50.71963724365129,yüksek,38.43206404352622,39.70441883829719
residential,3251.8438543643556,9500,30.89251661646138,yüksek,38.476830092638686,39.68317299824791
residential,3158.657420929024,9500,30.007245498825725,yüksek,38.47913424988322,39.68144325967509
residential,11763.473094073937,9500,111.75299439370241,yüksek,38.475732204797076,39.62196088289233
residential,9268.82608814562,9500,88.0538478373834,yüksek,38.491499852999944,39.68260592030292
residential,5774.824132070659,9500,54.86082925467126,yüksek,38.476017396967436,39.674620723051
residential,6667.340254196385,9500,63.33973241486566,yüksek,38.47620157585688,39.676178427489134
residential,15341.994085772661,9500,145.7489438148403,yüksek,38.47575758289956,39.63375227916954
residential,11033.86038191508,9500,104.82167362819325,yüksek,38.48832100444629,39.68997676294058
residential,16407.69554446177,9500,155.87310767238682,yüksek,38.489141822234416,39.69120368380872
residential,13900.62493382714,9500,132.05593687135783,yüksek,38.42166528777825,39.68880403053764
residential,8774.86799861324,9500,83.36124598682578,yüksek,38.4793257512168,39.683257560495605
residential,18744.092635121502,9500,178.06888003365427,yüksek,38.515697964448684,39.63989899923247
residential,30040.950764214984,9500,285.38903226004237,yüksek,38.48093386408501,39.571656382844886
residential,14764.769880380689,9500,140.26531386361657,yüksek,38.4921690312658,39.58639172596181
residential,35651.95798656397,9500,338.69360087235765,yüksek,38.56516259133068,39.614156689791635
residential,37470.46202657231,9500,355.969389252437,yüksek,38.48883525028493,39.59701143945629
residential,33295.24052831457,9500,316.3047850189884,yüksek,38.506781967137854,39.53902826161666
residential,51552.30669641798,9500,489.74691361597087,yüksek,38.57361762376762,39.66601403670378
residential,41318.40808201314,9500,392.52487677912484,yüksek,38.563491914796145,39.612541966988175
residential,43078.50874709967,9500,409.2458330974469,yüksek,38.541240693619336,39.68285796527048
residential,106570.86317851082,9500,1012.4232001958527,yüksek,38.53022480256133,39.596701954066035
residential,6848.189954911117,9500,65.05780457165561,yüksek,38.513907462730984,39.52067980232468
residential,1755.4126808782735,9500,16.676420468343597,yüksek,38.49004355136371,39.60003888118208
residential,4291.160483848361,9500,40.766024596559426,yüksek,38.56591363563372,39.615816943698455
residential,2271.730514358882,9500,21.58143988640938,yüksek,38.510413684102105,39.61601418387205
residential,5516.547851306972,9500,52.40720458741623,yüksek,38.5662903159557,39.61708871076776
residential,5837.7760020809055,9500,55.458872019768606,yüksek,38.481667244579874,39.57508719769112
residential,13343.747406522523,9500,126.76560036196398,yüksek,38.55169776193658,39.64597917452357
residential,9932.73595374715,9500,94.36099156059791,yüksek,38.49363388685412,39.5982860331271
residential,16770.97877475906,9500,159.3242983602111,yüksek,38.513174468761285,39.62821623473958
residential,12840.198471153588,9500,121.98188547595909,yüksek,38.494460352344184,39.5950375447133
residential,25209.927703488032,9500,239.4943131831363,yüksek,38.50069666715701,39.618430935461625
residential,14257.694273316361,9500,135.44809559650542,yüksek,38.53727258954338,39.671855296503914
residential,6899.787192258709,9500,65.54797832645774,yüksek,38.51206439862675,39.616391501523616
residential,37059.0053882015,9500,352.06055118791426,yüksek,38.52594604752927,39.51954212436787
residential,19518.767037007667,9500,185.42828685157284,yüksek,38.48041035849527,39.56854548313101
residential,3253.5575682395897,9500,30.9087968982761,yüksek,38.3267293364524,39.62925178898667
residential,13164.734340849343,9500,125.06497623806877,yüksek,38.44738428784861,39.61020390021591
residential,8994.294119838392,9500,85.44579413846473,yüksek,38.44903887958821,39.58335563668127
residential,4781.215058674909,9500,45.42154305741164,yüksek,38.328469984631234,39.6104099938532
residential,7593.084814232612,9500,72.13430573520982,yüksek,38.33446967087191,39.63376786301304
residential,105839.93062629021,9500,1005.479340949757,yüksek,38.61343884563564,39.55270712818745
residential,168896.22762398422,9500,1604.51416242785,yüksek,38.58972420742257,39.51725020660079
residential,28857.68333536069,9500,274.14799168592657,yüksek,38.61511485299489,39.56464029206857
industrial,72807.31419702205,1200,87.36877703642645,düşük,38.78796844597192,38.75438936983397
residential,635880.659040428,9500,6040.866260884066,yüksek,38.803744832764984,38.73808661888942
residential,84324.50248716353,9500,801.0827736280536,yüksek,38.80490734650088,38.682992769894994
residential,13642.571705917962,9500,129.60443120622065,yüksek,38.73335940528694,38.72963026361488
residential,30436.104182131683,9500,289.14298973025103,yüksek,38.72482057523988,38.803110453559476
residential,67817.76903202792,9500,644.2688058042653,yüksek,38.5794099445388,38.74790138506145
residential,100660.21982605022,9500,956.272088347477,yüksek,38.544600509993366,38.795237148728866
residential,51396.930836609135,9500,488.27084294778683,yüksek,38.548383848090744,38.80064490040242
residential,86811.19062223351,9500,824.7063109112183,yüksek,38.47023396347156,38.611151206758805
residential,4335.996361377486,9500,41.19196543308612,yüksek,38.54465178361653,38.75991914288025
residential,5365.716802473246,9500,50.97430962349584,yüksek,38.558062300466325,38.74535211042219
residential,19721.874305957634,9500,187.35780590659752,yüksek,38.56781713020654,38.74580579580651
residential,15057.876969942074,9500,143.0498312144497,yüksek,38.544331441075606,38.76181330385203
residential,18572.04291967407,9500,176.43440773690367,yüksek,38.45910084414914,38.62104353135022
residential,23548.54087141007,9500,223.71113827839568,yüksek,38.53268806389027,38.742168535589755
residential,18857.456062579848,9500,179.14583259450856,yüksek,38.53564625762337,38.75247318947969
residential,54435.08810240417,9500,517.1333369728396,yüksek,38.473845804471964,38.61970566209922
residential,13463.714551415202,9500,127.90528823844441,yüksek,38.56306336849733,38.7624039479657
residential,58343.686064437745,9500,554.2650176121585,yüksek,38.53906662984797,39.161486787215765
residential,212807.31570639,9500,2021.669499210705,yüksek,38.571696700158185,39.17374524494691
residential,5355.339489550813,9500,50.87572515073272,yüksek,38.4082470472324,39.16718635668385
residential,4984.888443382119,9500,47.35644021213013,yüksek,38.41063612482562,39.163241842118616
residential,4502.877578703401,9500,42.77733699768231,yüksek,38.50669785285027,39.103546637636065
residential,12306.167038326344,9500,116.90858686410027,yüksek,38.42883087875925,39.22901397018567
residential,32278.38291106591,9500,306.64463765512613,yüksek,38.49298045659465,39.11387176532577
residential,24752.40434394929,9500,235.14784126751826,yüksek,38.3727896333608,39.19726761775928
residential,25155.09017981464,9500,238.97335670823907,yüksek,38.50644442500663,39.09445835399812
residential,21904.473536792833,9500,208.09249859953192,yüksek,38.48657721098337,39.09176526848257
residential,152654.85236634783,9500,1450.2210974803043,yüksek,38.55318626158173,39.1692862322063
residential,234325.23938817755,9500,2226.089774187687,yüksek,38.51682361989009,39.24500464722557
industrial,169652.52368248734,1200,203.5830284189848,düşük,38.6092304523405,39.257377949663955
residential,187461.75943507592,9500,1780.8867146332211,yüksek,38.51221108582326,39.20299681652347
residential,16549.17745669957,9500,157.21718583864592,yüksek,38.50936593227529,39.20175755132945
residential,52310.8654351696,9500,496.95322163411123,yüksek,38.49564453148308,39.16384033405709
residential,34717.08149127301,9500,329.8122741670936,yüksek,38.480128691739985,39.15410241433188
residential,160307.86431165825,9500,1522.9247109607534,yüksek,38.469480633443126,39.19977312011818
residential,1504.5547552496307,9500,14.293270174871491,yüksek,38.47824441960791,39.1548251085376
residential,6992.378465780926,9500,66.42759542491879,yüksek,38.4817188944998,39.05427398056726
residential,27744.48418659416,9500,263.57259977264454,yüksek,38.48483535470867,39.05515489679275
residential,6338.97922506217,9500,60.220302638090615,yüksek,38.45790233653894,39.108839736448154
residential,13245.643073535743,9500,125.83360919858954,yüksek,38.47397967250056,39.13174482256497
residential,71768.97848427299,9500,681.8052956005934,yüksek,38.50436567796914,39.05794606668596
residential,2274.2669282780234,9500,21.605535818641222,yüksek,38.47184212033184,39.132799377193734
residential,18523.30814704327,9500,175.97142739691105,yüksek,38.46321096605526,39.233395125072825
residential,34627.511060181576,9500,328.96135507172494,yüksek,38.479745344325124,39.05279040104029
residential,87495.6856997943,9500,831.2090141480458,yüksek,38.99414278243075,38.752592797191674
residential,15265.173583732369,9500,145.0191490454575,yüksek,38.99821199870614,38.70663998829694
residential,12128.105352404558,9500,115.21700084784331,yüksek,39.00025261501267,38.73905072735201
residential,50797.27429062667,9500,482.5741057609534,yüksek,39.017044812217435,38.676892507075664
residential,9754.477782524347,9500,92.6675389339813,yüksek,39.000080970155196,38.646835394243965
residential,22972.830380071184,9500,218.24188861067626,yüksek,39.00717427233844,38.6691359866522
residential,50326.69907946421,9500,478.10364125491,yüksek,38.90759819012513,38.6082950557016
residential,21354.534851928718,9500,202.86808109332281,yüksek,38.97760730052833,38.610254397593714
residential,44922.303421362754,9500,426.76188250294615,yüksek,38.925113741355794,38.59277935036431
residential,9162.574522107934,9500,87.04445796002537,yüksek,38.916753694882864,38.606478145787726
residential,8828.467723140648,9500,83.87044336983615,yüksek,38.91678277781908,38.60940861558299
residential,70580.97463884053,9500,670.5192590689851,yüksek,38.933502115799364,38.60362341694108
residential,23577.059746869785,9500,223.98206759526295,yüksek,38.63308774291548,38.45953351926932
residential,27759.44937656934,9500,263.71476907740873,yüksek,38.645589794297514,38.49935104653409
residential,24002.139553151268,9500,228.02032575493706,yüksek,38.62931341629187,38.458731032936775
residential,14841.394139986991,9500,140.99324432987643,yüksek,38.640809902885856,38.54176434429317
residential,13250.545148892706,9500,125.88017891448072,yüksek,38.6344506115995,38.51702177137055
residential,40562.16572597459,9500,385.3405743967586,yüksek,38.64230248742958,38.38778120509928
residential,60164.50888219649,9500,571.5628343808667,yüksek,38.610326925419784,38.42929072664154
residential,18891.091497145062,9500,179.4653692228781,yüksek,38.6015102913461,38.62854855470316
residential,82978.33880549461,9500,788.2942186521988,yüksek,38.617800545905325,38.49153441153172
residential,32709.925523618553,9500,310.74429247437627,yüksek,38.644118581578645,38.5429726129602
residential,90863.61692454558,9500,863.204360783183,yüksek,38.57116761534585,38.39816413353385
residential,13574.024807190714,9500,128.95323566831178,yüksek,38.6759720653936,38.42184163753369
residential,8116.294532320719,9500,77.10479805704684,yüksek,38.64527887527444,38.39447354117683
residential,5262.826652503057,9500,49.996853198779036,yüksek,38.68741631251442,38.48391222435045
residential,3315.3701833668983,9500,31.49601674198553,yüksek,38.640461825713366,38.52026688977949
residential,8193.88123822522,9500,77.8418717631396,yüksek,38.717486162027704,38.50048633409398
residential,8108.060012926466,9500,77.02657012280142,yüksek,38.62403310977446,38.552852593274594
residential,3146.267702371672,9500,29.88954317253088,yüksek,38.64182199907819,38.542488359443766
residential,4087.6545521745707,9500,38.83271824565842,yüksek,38.640896169322055,38.55106336253047
residential,5120.332089830572,9500,48.643154853390435,yüksek,38.65985676337601,38.51649823611259
residential,7171.444852621732,9500,68.12872609990646,yüksek,38.715263721394685,38.50162682789859
residential,16047.167705992673,9500,152.4480932069304,yüksek,38.62363631915275,38.57617971263405
residential,5864.939837297716,9500,55.7169284543283,yüksek,38.717052845274466,38.49916642047637
residential,11805.577406073415,9500,112.15298535769745,yüksek,38.65001707229157,38.53343655104058
residential,5401.21904989713,9500,51.31158097402274,yüksek,38.64326960323235,38.39458497160212
residential,3035.4876368882997,9500,28.83713255043885,yüksek,38.64105596889201,38.55225897235202
residential,3356.952676750699,9500,31.891050429131642,yüksek,38.61176406079108,38.63029284554337
residential,6326.428189120399,9500,60.1010677966438,yüksek,38.66061361525801,38.515626755742694
residential,7432.206672437417,9500,70.60596338815546,yüksek,38.68751452580539,38.488608604681886
residential,3327.0155750805634,9500,31.606647963265353,yüksek,38.659277997025505,38.51652942506802
residential,8466.582574239663,9500,80.43253445527681,yüksek,38.684929283929705,38.48201401139304
residential,4027.8923249791064,9500,38.26497708730151,yüksek,38.685953849083965,38.48858800428456
residential,9546.887639019062,9500,90.69543257068108,yüksek,38.610582420919194,38.63148459477506
residential,20724.71879352219,9500,196.8848285384608,yüksek,38.62471865001631,38.55086358289007
residential,8132.240564559335,9500,77.2562853633137,yüksek,38.63540307078314,38.51761029640733
residential,22117.628186537546,9500,210.11746777210666,yüksek,38.62143321164037,38.54327317676003
residential,25610.31870648853,9500,243.29802771164105,yüksek,38.6100306546011,38.630670189336406
residential,19589.28067925088,9500,186.09816645288336,yüksek,38.64523125673088,38.39309643468867
residential,43648.98711330276,9500,414.6653775763763,yüksek,38.62705323778189,38.655086350163685
residential,2454.0025068213426,9500,23.313023814802754,yüksek,38.575276734881236,38.66725470009796
residential,6898.187245404703,9500,65.53277883134469,yüksek,38.62552310022655,38.64916450518785
residential,2109.7019661159948,9500,20.042168678101948,yüksek,38.57884872654594,38.6484790938095
residential,5616.7996972286255,9500,53.35959712367194,yüksek,38.623681318863085,38.64538955323739
residential,6017.814288829006,9500,57.169235743875554,yüksek,38.57835194865348,38.66186065375143
residential,4987.298880316665,9500,47.37933936300832,yüksek,38.57487154775962,38.65950637273798
residential,11138.495493141238,9500,105.81570718484176,yüksek,38.631249068126095,38.63801693966067
residential,12470.752678371879,9500,118.47215044453284,yüksek,38.579781195109454,38.64901533315049
residential,8484.079758471515,9500,80.59875770547939,yüksek,38.631370662695346,38.63389110959012
residential,22781.91609468094,9500,216.42820289946894,yüksek,38.70982153903345,38.65881925213709
residential,36890.37918214677,9500,350.4586022303943,yüksek,38.70109046014595,38.68780367716075
residential,26369.520305903865,9500,250.51044290608672,yüksek,38.71292468290382,38.64031301036124
residential,7851.1807554171655,9500,74.58621717646307,yüksek,38.713037220297856,38.64255983716191
residential,8729.808149327378,9500,82.9331774186101,yüksek,38.71084894689599,38.64204506127194
residential,10568.747889041653,9500,100.4031049458957,yüksek,38.7120433383988,38.64188846440642
residential,9857.334568602,9500,93.644678401719,yüksek,38.711941399508525,38.64401984581041
residential,18954.293349528903,9500,180.06578682052458,yüksek,38.70896940151151,38.57974109073166
residential,1051.7341742205851,9500,9.991474655095558,yüksek,38.67849190103454,38.58533813333334
residential,2313.049153983677,9500,21.973966962844933,yüksek,38.73256171687728,38.598031516000475
residential,2135.431981309788,9500,20.286603822442984,yüksek,38.710427745671915,38.55866726176235
residential,4703.770862809859,9500,44.68582319669366,yüksek,38.656019789963196,38.64666496645289
residential,1682.1481630779,9500,15.98040754924005,yüksek,38.675995258243475,38.661964009952314
residential,1997.1442014949066,9500,18.972869914201613,yüksek,38.56643255746143,38.42529808525554
residential,6212.492521164337,9500,59.0186789510612,yüksek,38.73632614123495,38.57044189763797
residential,3062.2177303368235,9500,29.091068438199823,yüksek,38.73330698209875,38.5947713031092
residential,2422.6423744680424,9500,23.0151025574464,yüksek,38.69885252318113,38.62220343097112
residential,4788.774904737553,9500,45.493361595006746,yüksek,38.72729335156198,38.53369639156526
residential,3361.6509851293354,9500,31.935684358728686,yüksek,38.71991344121336,38.566952117686974
residential,4394.478674940303,9500,41.74754741193288,yüksek,38.678838710766115,38.58464263138145
residential,4883.983089307889,9500,46.39783934842494,yüksek,38.72039793730392,38.567778846304414
residential,22067.4509117071,9500,209.64078366121745,yüksek,38.677414864939955,38.662326212533216
residential,6323.513534820596,9500,60.07337858079566,yüksek,38.70016471668446,38.60908363978244
residential,2654.5059236156826,9500,25.217806274348984,yüksek,38.69775551787681,38.59032781390064
residential,6643.26716995851,9500,63.11103811460585,yüksek,38.673532008507635,38.66319590743106
residential,2796.627247358641,9500,26.56795884990709,yüksek,38.5668094502096,38.42604127271027
residential,5657.650531713491,9500,53.74768005127816,yüksek,38.697757448873716,38.58878585673392
residential,1367.1259571943574,9500,12.987696593346394,yüksek,38.698180094121966,38.58958021650591
residential,6798.487104680472,9500,64.58562749446449,yüksek,38.73140273266986,38.59590218310815
residential,6468.839818640691,9500,61.45397827708656,yüksek,38.53752862587823,38.426627725213024
residential,8762.456113129174,9500,83.24333307472715,yüksek,38.724063581775226,38.573079842391
residential,5836.3283387607,9500,55.44511921822665,yüksek,38.72759490697209,38.532725517112446
residential,1929.150888441855,9500,18.32693344019762,yüksek,38.6913350328703,38.63346574684673
residential,6529.856594543776,9500,62.033637648165865,yüksek,38.69499306226564,38.6215965391479
residential,5909.564057004872,9500,56.14085854154629,yüksek,38.69623313590894,38.5912485606504
residential,7094.335353887472,9500,67.39618586193099,yüksek,38.69176688571508,38.636824021039274
residential,3279.9893301599413,9500,31.159898636519443,yüksek,38.715956881147264,38.62534039625347
residential,2605.2567623768555,9500,24.749939242580126,yüksek,38.663725383202014,38.60621159244741
residential,35064.36644863277,9500,333.1114812620113,yüksek,38.73472716711959,38.54061699497289
residential,9724.11576884668,9500,92.37909980404346,yüksek,38.536660049213715,38.42985061441373
residential,5746.519107467063,9500,54.5919315209371,yüksek,38.67930519133808,38.58918250731818
residential,39387.9619342623,9500,374.1856383754918,yüksek,38.735370058641806,38.571888169258955
residential,8745.331275220473,9500,83.08064711459448,yüksek,38.703661275677575,38.6209749213913
residential,17793.5893793304,9500,169.0390991036388,yüksek,38.705046598330725,38.56291739924502
residential,25141.494342650003,9500,238.84419625517504,yüksek,38.697398847616434,38.62347470625194
residential,34795.75420066726,9500,330.559664906339,yüksek,38.52605034721973,38.580811131597386
