name,highway,length_m,importance
Çaybağı yolu,secondary,8180.254148527435,4
,tertiary,3680.8275144388417,5
,residential,298.413246088099,6
,residential,218.4093645263904,6
,tertiary,806.3045321603912,5
,tertiary,8045.596125312181,5
Kiğı - Çan yolu,secondary,7554.678134223169,4
Kiğı - Çan yolu,secondary,5697.128761573229,4
Kiğı - Çan yolu,secondary,9625.731254875245,4
,tertiary,4329.674994084536,5
,tertiary,646.9097075491323,5
,tertiary,5300.259174193948,5
,tertiary,3003.5403370284535,5
Çan yolu,secondary,2077.6767873899794,4
,residential,447.93944686944457,6
,tertiary,729.7257058565673,5
Yayladere - Karakoçan yolu,secondary,2150.9380552498574,4
,tertiary,6907.840141688315,5
Çan - Karakoçan yolu,secondary,2915.6731581844933,4
,tertiary,1037.0954822940132,5
Çan yolu,secondary,4284.670143714992,4
Çan yolu,secondary,2752.932769167152,4
Elazığ-Bingöl yolu,trunk,7781.0764404163365,2
,tertiary,4355.046830471156,5
,residential,637.1608729959333,6
,tertiary,1446.4200348548331,5
,tertiary,1084.8888648882585,5
Kiğı - Çan yolu,secondary,4704.239630045746,4
,tertiary,4839.335650763508,5
,tertiary,3800.8481141767816,5
,tertiary,2677.13228189954,5
,tertiary,1527.4701923580592,5
,tertiary,92.44521177596621,5
,tertiary,6147.957683342975,5
,tertiary,3220.321432051336,5
,tertiary,2819.23473304497,5
,tertiary,2702.44700737449,5
Beyhanı - Gökdere yolu,secondary,4272.408817805491,4
Palu - Beyhanı yolu,secondary,7249.510881548433,4
Palu - Beyhanı yolu,secondary,2392.43178102405,4
Palu - Beyhanı yolu,secondary,5528.917014158687,4
,residential,361.3645081303209,6
,residential,288.74740682447515,6
,tertiary,379.561043706412,5
,tertiary,2004.9566425255744,5
,residential,648.0052138565005,6
,residential,528.1392060131506,6
,residential,453.6411809497644,6
,residential,623.4813814583023,6
,residential,623.8614683549215,6
,residential,968.0888797680794,6
,residential,30.120913772924144,6
,residential,628.9754702431068,6
,residential,942.0357225698648,6
,residential,767.5066272950654,6
,tertiary,2791.92387301333,5
,residential,201.39907955137818,6
,residential,2394.081331796723,6
,tertiary,2182.898595908612,5
,residential,1407.8255451123123,6
,residential,967.4535773348987,6
,tertiary,4686.213522118093,5
,residential,192.07867981623514,6
,tertiary,4698.708290650607,5
,tertiary,3009.788732400952,5
,tertiary,2426.4271378488256,5
,residential,186.57207983309672,6
,tertiary,2219.3871628705483,5
,residential,2514.79775725038,6
,tertiary,2952.9127086241224,5
,tertiary,2629.243105874462,5
,secondary,27.497249892246785,4
,secondary,87.91368340443387,4
,secondary,980.4409942500567,4
,secondary,3425.7726660290477,4
,residential,501.18436357912435,6
,tertiary,628.5350580176922,5
,tertiary,1201.8230556343767,5
,secondary,55.21622535690255,4
,trunk,63.98448167087696,2
,trunk,71.74990708027897,2
,tertiary,4825.172065925852,5
,tertiary,3314.3239606692546,5
,trunk,7349.898813440594,2
Elâzığ Cevre Yolu (Elâzığ Malatya Yolu),trunk,7330.038814849702,2
,secondary,108.70041142386212,4
,tertiary,1644.229151806561,5
,residential,279.0236441450951,6
,tertiary,3180.848455358716,5
,tertiary,5674.875366161527,5
,residential,368.00180465126545,6
,residential,655.0673216320687,6
,tertiary,4220.685997007585,5
,tertiary,48.56736595369492,5
,tertiary,732.5671730741955,5
,tertiary,2494.969712668817,5
,tertiary,7223.652212535562,5
,tertiary,7223.652212535562,5
,residential,330.3006417006722,6
,residential,1218.129738263499,6
,residential,227.3899962625144,6
,residential,106.61767647392605,6
,tertiary,2209.402976483823,5
,residential,205.36040059560028,6
,residential,296.2566247535582,6
,residential,368.77835376747595,6
,tertiary,5289.050665950552,5
,residential,221.88868984789758,6
,residential,422.2218835438664,6
,tertiary,3054.1002950057104,5
,residential,288.3393299432521,6
,tertiary,5830.406616010758,5
,residential,408.25285137513004,6
,residential,519.0971262466192,6
,tertiary,707.5861970028592,5
,tertiary,20.866950726659223,5
,residential,865.4164065740025,6
,tertiary,2640.880050813481,5
,residential,602.7314992070378,6
,tertiary,3210.1102349223834,5
,tertiary,6142.747785833724,5
,tertiary,3075.2126930652335,5
,tertiary,5094.914543031227,5
,tertiary,4200.391800641446,5
,residential,1053.5176433586473,6
,tertiary,1458.7849213411398,5
,residential,831.7080718470702,6
,residential,1212.0758677694712,6
,tertiary,2622.236473167113,5
Yayladere - Karakoçan yolu,secondary,67.71537019513741,4
Yayladere - Karakoçan yolu,secondary,89.12584826661215,4
Yayladere - Karakoçan yolu,secondary,1346.0358155829797,4
Yayladere - Karakoçan yolu,secondary,5631.616352479159,4
,residential,387.82609178164665,6
,residential,87.99867036394626,6
,tertiary,740.0120049944233,5
,tertiary,1974.6658576317604,5
,tertiary,96.05839329788903,5
,tertiary,82.8472594111114,5
,tertiary,2503.5089421348075,5
,residential,285.21403692109,6
Çan - Karakoçan yolu,secondary,3330.563020207493,4
Çan - Karakoçan yolu,secondary,7564.577323270161,4
Çan - Karakoçan yolu,secondary,6270.857075819138,4
,secondary,1944.7149037410038,4
,residential,407.1842871960791,6
,residential,164.93876515876954,6
,residential,258.5089747872921,6
Çan yolu,secondary,1796.637544775829,4
Çan yolu,secondary,5184.255885191607,4
Çan yolu,secondary,3486.66386216265,4
Cevizdere yolu,tertiary,3676.81401173737,5
Elazığ-Bingöl yolu,trunk,2242.038602312425,2
Elazığ-Bingöl yolu,trunk,2242.038602312425,2
Elazığ-Bingöl yolu,trunk,5581.437847728314,2
Elazığ-Bingöl yolu,trunk,5715.280441770045,2
Elazığ-Bingöl yolu,trunk,5355.130775735321,2
Elazığ-Bingöl yolu,trunk,37.64655063716775,2
Elazığ-Bingöl yolu,trunk,34.33989233156577,2
Elazığ-Diyarbakır yolu,trunk,5804.825431229096,2
,residential,1257.8664979266882,6
,tertiary,16.858559869878583,5
,tertiary,30.914654389413794,5
,residential,1641.9879642615986,6
,tertiary,2188.9756349885024,5
,tertiary,1442.0231328906411,5
,tertiary,2001.975895162643,5
,residential,251.84720355208947,6
,residential,128.13994025085248,6
,residential,1582.396927132857,6
,tertiary,431.5500333121892,5
,residential,310.17315728173224,6
,residential,423.5153451288683,6
,tertiary,3315.1235653716226,5
,tertiary,3315.1235653716226,5
,residential,1443.805979924379,6
,tertiary,1081.1246098609427,5
,tertiary,27.416664097542903,5
,tertiary,1547.2458226382917,5
,tertiary,2091.7059206883614,5
,residential,739.0513535525081,6
,tertiary,2990.893213978768,5
,tertiary,2376.8263663187554,5
,residential,465.9176753090138,6
,residential,901.6187361900085,6
,tertiary,11907.206691166397,5
,tertiary,3583.544804784578,5
,tertiary,19.038672952857464,5
,tertiary,2613.63189585697,5
,tertiary,3560.056667095554,5
,residential,292.4213950978806,6
Diyarbakır-Elazığ yolu,trunk,3904.9011050691975,2
Diyarbakır-Elazığ yolu,trunk,66.8332600191668,2
,tertiary,42.072180764184125,5
,tertiary,2319.14504044312,5
Gözeli yolu,secondary,1712.1019749323361,4
Gözeli yolu,secondary,10164.487943936749,4
Sivrice - Gözeli yolu,secondary,1759.338722316482,4
,residential,496.4034816820828,6
,tertiary,789.9624246443293,5
,residential,872.9928472563432,6
,tertiary,5623.830997676868,5
,tertiary,3188.360794949311,5
,residential,168.3074203416852,6
,tertiary,4050.300422225423,5
,tertiary,491.70552839738,5
,residential,250.31797021727834,6
,residential,784.7621780388654,6
,residential,3225.0207977453215,6
,secondary,29.948151970094337,4
,secondary,252.00584045704963,4
Dikmen yolu,tertiary,3232.950091426464,5
Uslu yolu,tertiary,4741.07455374138,5
Uslu yolu,tertiary,4089.034573146058,5
,tertiary,4782.107108104045,5
,tertiary,40.05081301826736,5
,tertiary,3571.0916789776675,5
,tertiary,921.5861194546376,5
,tertiary,1848.0414452332727,5
,tertiary,9479.66695421918,5
Çatakkaya yolu,tertiary,8321.17604954606,5
Namık Çitci Caddesi,tertiary,1238.7366823151906,5
,residential,317.2946276303188,6
Hasan Canpolat Caddesi,tertiary,512.1014482518784,5
,tertiary,9665.392603900187,5
,tertiary,9665.392603900187,5
,residential,963.0723766046565,6
,residential,777.9339053545343,6
,residential,1634.8071807075162,6
,tertiary,59.77805401659198,5
,residential,190.4800550813237,6
,tertiary,17.771952256679043,5
Şehit İlhanlar Caddesi,tertiary,507.38239809541744,5
Şehit İlhanlar Caddesi,tertiary,571.4759915808396,5
,residential,50.55750003358958,6
,tertiary,48.54112095279031,5
,residential,98.78730236994205,6
,tertiary,44.65699658310337,5
,residential,209.0294523033532,6
,residential,157.49331050466833,6
,residential,283.80402416556876,6
Sahil Caddesi,residential,297.1769809517682,6
,residential,196.7719251168836,6
,tertiary,2116.8562777818934,5
,tertiary,2976.570179492783,5
,tertiary,3546.1962158112856,5
,tertiary,3089.60234585171,5
,tertiary,2209.943673274088,5
,tertiary,5045.700720644391,5
,residential,301.6381312321888,6
,tertiary,2480.4616342161944,5
,tertiary,2161.998476614016,5
,tertiary,75.12104639831074,5
,tertiary,3536.288264184661,5
,secondary,3008.441035186718,4
Arıcak yolu,secondary,8821.954382623993,4
Arıcak yolu,secondary,36.52700333300379,4
Arıcak yolu,secondary,4556.286484785472,4
Arıcak yolu,secondary,4556.286484785472,4
,residential,288.450379221658,6
,tertiary,3531.2861764785544,5
,residential,360.94290324487196,6
,residential,534.1662012113486,6
,residential,534.1662012113486,6
,tertiary,4308.502644140519,5
,tertiary,4308.502644140519,5
,tertiary,44.82986074790074,5
,tertiary,949.0143148442694,5
,tertiary,4959.696612302634,5
,residential,1776.0180177538493,6
,tertiary,4569.723074121661,5
,tertiary,1897.3049963246235,5
,tertiary,1552.063950832172,5
,tertiary,454.3838623278362,5
,tertiary,2213.369287912091,5
,tertiary,3147.897125733895,5
,tertiary,3001.517640684055,5
,tertiary,3183.4460343422847,5
,tertiary,3319.1864017299804,5
,tertiary,3319.1864017299804,5
,tertiary,224.9196851059313,5
,tertiary,32.55689549718391,5
,tertiary,1543.5446174097356,5
,tertiary,1928.822327703983,5
,residential,377.8763721137941,6
,tertiary,104.16684115317724,5
,secondary,90.56653018268977,4
,residential,368.79474430093,6
,residential,249.68872753094033,6
,tertiary,378.49493391855964,5
Hüseyin Tuncer Caddesi,residential,419.79222289978094,6
,tertiary,6084.379362687891,5
,tertiary,565.1909006826786,5
,residential,64.4660338447201,6
,tertiary,536.0318044444795,5
,residential,676.7282017461815,6
,residential,774.858461684326,6
Uçkunkaya Caddesi,tertiary,663.6159649030532,5
,residential,842.1823712092689,6
,tertiary,726.432712301892,5
,residential,888.8360935809359,6
,residential,968.2397896060482,6
,tertiary,1315.3349266588266,5
,tertiary,6756.809248465356,5
,tertiary,2274.3757553868154,5
Şehit Öğretmen Rüstem Şen Caddesi,residential,429.87687773850155,6
Jandarma Sokak,tertiary,1830.5492506388846,5
,residential,2234.527445549549,6
,residential,88.02494125063146,6
,residential,70.43402412363031,6
,residential,1374.1274876833536,6
,residential,198.75842906108255,6
,residential,240.09342134329378,6
Mezarlık Sokak,residential,197.94244888192023,6
,residential,154.46811985395436,6
,residential,112.89691695637609,6
,tertiary,3407.5762707649574,5
,tertiary,3210.4128723840045,5
,tertiary,3455.560448144779,5
,tertiary,3428.549623461442,5
,residential,116.59471317509656,6
,residential,273.73264283562435,6
,residential,210.40001225449026,6
,secondary,13945.464296377308,4
,secondary,13945.464296377308,4
,tertiary,3120.3353111294923,5
Dürümlü Yolu,tertiary,3882.098549138638,5
Dürümlü Yolu,tertiary,3882.098549138638,5
Şehit Mehmet Yavuz Caddesi,tertiary,493.36739442069967,5
,residential,164.08591809365367,6
,tertiary,4476.348318944662,5
,residential,164.73586610613765,6
,residential,496.4201789767856,6
,residential,239.483721686092,6
,tertiary,4224.803706056023,5
Sağlık Caddesi,residential,271.7371882940904,6
,residential,383.5219255051899,6
Kapısız Caddesi,secondary,1794.4234852412849,4
,secondary,1776.3902542509377,4
,secondary,4278.618732531221,4
Kapısız Caddesi,secondary,493.32627266301273,4
,secondary,9460.43929282288,4
,residential,617.9171790373522,6
,residential,437.5472132879017,6
,residential,601.8819657739699,6
,residential,1557.530220294979,6
,residential,646.9436934509758,6
,residential,581.0268640886896,6
,residential,1090.1164381253989,6
,residential,510.9439836456201,6
,residential,971.3747202320893,6
,residential,795.2233275004728,6
,residential,987.6570633916651,6
,residential,810.1401199762242,6
,residential,810.1401199762242,6
,residential,915.9708196889277,6
,residential,989.1950515057596,6
,residential,1548.8991427836806,6
,residential,1548.8991427836806,6
,residential,912.3044165362111,6
,residential,1059.433643391361,6
,residential,1022.8366413270143,6
,residential,2298.6082284552062,6
,residential,1224.6299766902682,6
,residential,1224.6299766902682,6
,residential,1188.6382246519306,6
,residential,169.86613317755115,6
,residential,176.35117638657127,6
,residential,99.74624278984822,6
,residential,10.544829097962271,6
,residential,115.84029404458798,6
,residential,139.30438779124057,6
,residential,122.80466771025684,6
,residential,98.60683934559022,6
,residential,91.54926862232813,6
,residential,1653.393511729798,6
,residential,1083.014993078904,6
,tertiary,2434.042038018245,5
,residential,1582.7336804579988,6
,residential,476.97694316121266,6
,residential,216.52660923630856,6
,residential,184.47683429124498,6
,residential,256.8730733302508,6
,residential,333.4834122186205,6
,residential,180.33388540411607,6
,residential,256.9992559914783,6
,residential,153.70998896052686,6
,residential,195.04213896127217,6
,residential,381.3507268453531,6
,residential,111.06003608790434,6
,residential,338.5563649717963,6
,residential,209.62369282530858,6
,residential,162.52718667959192,6
,residential,121.93032972615276,6
,residential,170.3123061984541,6
,residential,362.85827631446944,6
,residential,167.47975056128004,6
,residential,262.0175447237117,6
,residential,143.4381222795065,6
,residential,299.91967312936214,6
,residential,116.10626313185463,6
,residential,1681.3856478955245,6
,tertiary,2031.3315938194103,5
,tertiary,2031.3315938194103,5
,residential,953.1061371376339,6
,residential,225.35207957307688,6
,residential,225.35207957307688,6
,residential,188.7998960968535,6
,residential,204.50814727216488,6
,residential,135.78271431315648,6
,residential,498.20187192608023,6
,residential,232.14926672815002,6
,residential,391.859647102349,6
,residential,277.7074463477978,6
,residential,257.26300130280043,6
,residential,293.4287564939141,6
,residential,551.4565963077054,6
,residential,402.738621334635,6
,residential,263.58672476017824,6
,residential,238.80300198780174,6
,residential,268.8912695512415,6
,residential,226.77881779114458,6
,residential,302.38946259616125,6
,residential,263.4615798639622,6
,residential,151.57087750958692,6
,residential,551.8152023287464,6
,residential,153.9150993384834,6
,residential,325.67122572362734,6
,residential,218.1068186769436,6
,residential,390.90335731631853,6
,residential,380.3554886280432,6
,residential,130.55416953648353,6
,residential,372.0973552280385,6
,residential,231.599121623494,6
,residential,223.12925772498116,6
,residential,165.6688384542225,6
,residential,152.21862023890833,6
,residential,415.13451599650216,6
,residential,374.7715415840047,6
,residential,475.18476799163324,6
,residential,369.6682185280755,6
,residential,357.44999478420675,6
,residential,405.41332889087494,6
,residential,437.6356474175176,6
,residential,322.919913518608,6
,residential,483.79920587557035,6
,residential,269.4782123664263,6
,residential,243.42809697705425,6
,residential,603.6246716599136,6
,residential,275.89881030234415,6
,residential,415.7102901923828,6
,residential,372.6362489980379,6
,residential,379.6360790119757,6
,residential,379.6360790119757,6
,residential,379.18003156417313,6
,residential,422.2992339324247,6
,residential,414.958814461467,6
,residential,365.19459613108535,6
,residential,355.69182428150776,6
,residential,351.61751833240555,6
,residential,327.66363826379035,6
,residential,1240.1747887269978,6
,residential,641.5426945826375,6
,residential,342.9622238293587,6
,residential,478.88689444457077,6
,residential,457.73863759129307,6
,residential,731.3057451985048,6
,residential,449.0067635175809,6
,residential,838.6809913015315,6
,residential,358.03156733301336,6
,residential,242.80695855521083,6
,residential,644.256388804534,6
,tertiary,759.4909438187894,5
,residential,1309.691258074272,6
,residential,642.0830285836341,6
,residential,642.0264341301307,6
,residential,615.4711439725932,6
,residential,636.9611292215144,6
,residential,891.4068124135624,6
,residential,828.4275507527146,6
,residential,463.20891745627404,6
,residential,747.9605970017785,6
,residential,967.8110180272173,6
,residential,554.423726240949,6
,residential,849.709981840489,6
,residential,340.9647334943354,6
,residential,362.0948033561262,6
,residential,354.89381694290927,6
,residential,450.034905087591,6
,residential,733.5304990853388,6
,residential,828.0865273008932,6
,tertiary,922.2014185680301,5
,residential,854.3301496861761,6
,residential,65.7449325983698,6
,residential,93.53043143929965,6
,residential,194.68830354648796,6
,tertiary,68.26035511689416,5
,residential,99.61082944487144,6
,secondary,74.12094458094977,4
,residential,1797.9025159137927,6
